# BUSCO version is: 5.0.0 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of species: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
274044at33208	Complete	manual_scaffold_3	206149956	206151252	+	261.2	285
274064at33208	Complete	manual_scaffold_2	368271706	368272419	-	91.4	222
274769at33208	Complete	manual_scaffold_1	131863301	131864803	-	437.3	380
274992at33208	Complete	manual_scaffold_4	2014299	2042937	-	594.5	352
277935at33208	Fragmented	manual_scaffold_3	146710883	146714910	-	203.2	307
278227at33208	Complete	manual_scaffold_3	228883852	228887825	+	321.7	333
279631at33208	Complete	manual_scaffold_3	230479239	230488008	+	429.6	575
279992at33208	Complete	manual_scaffold_2	437627684	437640962	+	335.0	331
280914at33208	Missing
281304at33208	Complete	manual_scaffold_2	320566358	320583521	-	201.5	311
281693at33208	Missing
283637at33208	Complete	manual_scaffold_2	385013242	385014552	-	586.6	361
284059at33208	Complete	manual_scaffold_1	395708920	395736357	+	309.6	255
285146at33208	Complete	manual_scaffold_3	215952992	215959238	-	252.4	246
285902at33208	Complete	manual_scaffold_1	370400796	370427221	-	180.9	218
285966at33208	Complete	manual_scaffold_1	160961211	161008308	-	294.6	303
286553at33208	Complete	manual_scaffold_4	61426019	61496151	+	203.9	273
289235at33208	Complete	manual_scaffold_2	359197686	359208771	-	145.6	220
289928at33208	Complete	manual_scaffold_2	416848030	416867520	-	285.8	286
291505at33208	Complete	manual_scaffold_3	39477571	39485444	+	487.1	488
291875at33208	Missing
295556at33208	Missing
295775at33208	Complete	manual_scaffold_2	451158268	451261561	-	248.4	234
300303at33208	Missing
301572at33208	Complete	manual_scaffold_2	449278926	449280122	-	405.6	350
302186at33208	Missing
302279at33208	Complete	manual_scaffold_2	423758794	423766556	+	504.4	303
302921at33208	Missing
303117at33208	Missing
304388at33208	Missing
305260at33208	Complete	manual_scaffold_3	96397027	96408308	+	484.6	345
306101at33208	Complete	manual_scaffold_2	255183464	255216345	-	267.6	263
307109at33208	Complete	manual_scaffold_1	343404227	343422354	-	443.9	342
308610at33208	Complete	manual_scaffold_1	109224160	109225918	+	508.5	363
311438at33208	Missing
311758at33208	Complete	manual_scaffold_2	26423813	26425438	-	432.2	440
311761at33208	Missing
312577at33208	Complete	manual_scaffold_3	203207463	203211104	+	148.5	210
313091at33208	Fragmented	manual_scaffold_1	550783246	550787381	+	174.5	201
315044at33208	Complete	manual_scaffold_1	387143154	387160556	-	384.0	335
315393at33208	Complete	manual_scaffold_2	330290355	330301194	-	487.2	329
317470at33208	Complete	manual_scaffold_2	198649720	198657211	-	254.4	259
318483at33208	Complete	manual_scaffold_2	291073570	291092639	-	334.1	309
318532at33208	Complete	manual_scaffold_2	380155439	380156611	-	492.3	316
319574at33208	Complete	manual_scaffold_2	74508649	74510430	+	262.4	245
320390at33208	Complete	manual_scaffold_2	237711715	237713931	-	245.2	434
321332at33208	Missing
323399at33208	Missing
323473at33208	Complete	manual_scaffold_1	374595593	374601281	+	383.3	283
324249at33208	Complete	manual_scaffold_2	406667295	406668558	-	143.1	233
325183at33208	Complete	manual_scaffold_3	221098972	221106932	-	528.1	344
327301at33208	Missing
331112at33208	Complete	manual_scaffold_3	118615904	118617544	+	516.4	396
331186at33208	Missing
332870at33208	Fragmented	manual_scaffold_1	597892939	597893664	+	49.6	137
333062at33208	Complete	manual_scaffold_1	310867883	310869435	-	415.7	308
333800at33208	Complete	manual_scaffold_1	100471627	100473677	-	285.6	336
334272at33208	Missing
334331at33208	Duplicated	manual_scaffold_4	78388895	78390430	-	394.9	437
334331at33208	Duplicated	manual_scaffold_4	66402568	66404118	-	440.1	443
334336at33208	Complete	manual_scaffold_1	350993468	351032034	-	479.8	362
334342at33208	Missing
334764at33208	Complete	manual_scaffold_3	216497221	216509255	+	347.1	288
334820at33208	Complete	manual_scaffold_2	117523550	117535622	+	339.3	297
335107at33208	Complete	manual_scaffold_1	231224547	231250761	-	220.5	170
336647at33208	Missing
338191at33208	Complete	manual_scaffold_2	318151281	318153242	-	499.4	521
338482at33208	Complete	manual_scaffold_2	324030512	324042764	+	265.9	363
339127at33208	Complete	manual_scaffold_2	172116416	172124980	-	219.3	238
339319at33208	Fragmented	manual_scaffold_1	355976184	355976447	+	57.7	79
340558at33208	Complete	manual_scaffold_1	69209421	69214629	+	123.4	277
340577at33208	Missing
344338at33208	Complete	manual_scaffold_1	183764419	183765462	+	360.6	308
344346at33208	Missing
344442at33208	Duplicated	manual_scaffold_1	523095601	523096677	-	166.3	223
344442at33208	Duplicated	manual_scaffold_1	523436443	523437519	+	167.4	222
344442at33208	Duplicated	manual_scaffold_1	306211998	306213113	-	186.9	228
344581at33208	Complete	manual_scaffold_2	19116436	19122919	-	248.6	214
344611at33208	Missing
345099at33208	Complete	manual_scaffold_2	114341538	114344148	+	342.8	619
345959at33208	Fragmented	manual_scaffold_2	330380932	330381336	-	67.6	91
346541at33208	Complete	manual_scaffold_4	64960127	64980173	+	189.6	266
347600at33208	Complete	manual_scaffold_2	491417592	491422102	-	374.2	288
348449at33208	Complete	manual_scaffold_2	252441371	252453424	+	208.2	182
348544at33208	Duplicated	manual_scaffold_2	170939262	170940561	-	272.5	300
348544at33208	Duplicated	manual_scaffold_1	191613610	191614928	+	276.7	315
348761at33208	Missing
349064at33208	Complete	manual_scaffold_1	648110582	648122900	-	308.8	276
349627at33208	Complete	manual_scaffold_2	299910195	299922941	-	111.0	259
351226at33208	Missing
352600at33208	Duplicated	manual_scaffold_3	218264561	218265601	-	419.0	294
352600at33208	Duplicated	manual_scaffold_3	205933302	205934315	+	444.4	295
352854at33208	Complete	manual_scaffold_1	315533072	315543971	+	343.0	296
353286at33208	Fragmented	manual_scaffold_1	152798285	152801400	-	231.8	214
353768at33208	Fragmented	manual_scaffold_1	424230413	424231357	+	227.3	233
354829at33208	Complete	manual_scaffold_1	46368270	46378152	-	410.7	241
354949at33208	Fragmented	manual_scaffold_2	189201517	189221000	+	94.1	156
355210at33208	Complete	manual_scaffold_2	164594462	164596189	-	237.8	291
355739at33208	Complete	manual_scaffold_3	122687511	122688371	+	177.8	239
356175at33208	Missing
356334at33208	Fragmented	manual_scaffold_1	366417097	366432390	+	145.4	195
356503at33208	Complete	manual_scaffold_1	289699272	289719575	-	314.0	248
357580at33208	Complete	manual_scaffold_2	214763992	214768063	-	313.4	251
359075at33208	Complete	manual_scaffold_4:40964579-93481054	40964579	40971198	-	296.0	335
359324at33208	Complete	manual_scaffold_1	480322524	480323501	-	234.3	224
359369at33208	Missing
359532at33208	Missing
360379at33208	Missing
360753at33208	Complete	manual_scaffold_1	254207038	254222428	+	271.4	206
361100at33208	Complete	manual_scaffold_1	496619974	496635684	-	246.8	269
361203at33208	Complete	manual_scaffold_1	394727963	394729612	+	254.3	312
361216at33208	Missing
363634at33208	Complete	manual_scaffold_2	356276492	356283886	-	134.5	159
363840at33208	Missing
363851at33208	Complete	manual_scaffold_1	329389461	329404435	+	245.0	262
364383at33208	Complete	manual_scaffold_1	389455274	389456488	+	407.5	334
364694at33208	Duplicated	manual_scaffold_2	228573722	228581411	-	517.3	380
364694at33208	Duplicated	manual_scaffold_2	228573722	228582152	-	556.3	515
365323at33208	Missing
365561at33208	Complete	manual_scaffold_1	113630864	113634192	+	479.9	355
365691at33208	Complete	manual_scaffold_1	111573194	111575759	-	100.8	184
366124at33208	Missing
366814at33208	Complete	manual_scaffold_2	244414466	244435356	+	524.9	373
366936at33208	Complete	manual_scaffold_2	280018235	280041248	+	423.8	217
367493at33208	Missing
367551at33208	Complete	manual_scaffold_1	324150821	324152212	+	479.0	374
367596at33208	Complete	manual_scaffold_2	238416123	238418645	+	420.4	512
367957at33208	Complete	manual_scaffold_2	74529738	74541959	+	408.6	268
368565at33208	Complete	manual_scaffold_2	114477237	114478656	+	437.4	274
368670at33208	Missing
368875at33208	Complete	manual_scaffold_1	68146314	68154120	-	131.0	152
371241at33208	Complete	manual_scaffold_4	75060216	75061149	+	160.1	144
371297at33208	Complete	manual_scaffold_2	97199095	97200476	+	468.1	324
371526at33208	Complete	manual_scaffold_1	20088232	20089349	-	421.0	235
372257at33208	Complete	manual_scaffold_1	40584511	40592435	-	205.2	201
372707at33208	Complete	manual_scaffold_1	410115949	410116956	+	262.2	218
373040at33208	Complete	manual_scaffold_2	419178146	419179374	+	380.9	257
376982at33208	Complete	manual_scaffold_1:85944617-85966590	85965661	85966590	-	450.4	243
378033at33208	Complete	manual_scaffold_2	142072075	142084679	+	243.4	252
378316at33208	Complete	manual_scaffold_1	397518398	397544019	-	442.6	273
378768at33208	Complete	manual_scaffold_2	91588568	91603222	-	385.2	266
378913at33208	Complete	manual_scaffold_1	510787482	510798931	-	204.8	150
379076at33208	Missing
379636at33208	Complete	manual_scaffold_2	238586138	238587196	+	227.7	273
379771at33208	Complete	manual_scaffold_2	8903765	8916693	-	183.6	212
380583at33208	Complete	manual_scaffold_1	404415742	404420903	-	344.0	271
381303at33208	Missing
382000at33208	Complete	manual_scaffold_1	87904886	87905806	+	118.6	209
382262at33208	Complete	manual_scaffold_4	69879608	69882541	-	68.1	102
382750at33208	Complete	manual_scaffold_1	263283674	263310250	-	339.5	321
383313at33208	Missing
384187at33208	Duplicated	manual_scaffold_1	261305978	261307354	-	405.9	419
384187at33208	Duplicated	manual_scaffold_1	261269824	261271278	-	406.5	419
386666at33208	Complete	manual_scaffold_3	75798631	75804864	+	81.3	173
387079at33208	Missing
387117at33208	Duplicated	manual_scaffold_2	219572074	219581396	-	158.0	197
387117at33208	Duplicated	manual_scaffold_2	285958757	285968808	-	183.3	211
387878at33208	Duplicated	manual_scaffold_1	605708764	605720462	+	233.5	268
387878at33208	Duplicated	manual_scaffold_1	605800084	605828999	-	243.9	276
389367at33208	Complete	manual_scaffold_2	403257458	403258435	-	367.8	242
389527at33208	Complete	manual_scaffold_3	140111421	140126824	-	443.8	428
389570at33208	Complete	manual_scaffold_2	1117705	1127963	+	386.0	286
389591at33208	Complete	manual_scaffold_4	78896546	78899519	-	228.9	219
390192at33208	Complete	manual_scaffold_1	98487272	98495530	+	324.5	316
390402at33208	Complete	manual_scaffold_1	65237652	65261926	-	223.2	198
391896at33208	Complete	manual_scaffold_1	362842956	362847235	-	402.4	262
393219at33208	Missing
393291at33208	Missing
393419at33208	Complete	manual_scaffold_2	350351246	350366262	-	240.8	341
393895at33208	Duplicated	manual_scaffold_1	305421665	305423181	+	610.1	419
393895at33208	Duplicated	manual_scaffold_1	305486229	305487763	-	615.3	420
395147at33208	Complete	manual_scaffold_3	203461970	203489497	+	331.3	276
395183at33208	Complete	manual_scaffold_2	91063963	91075144	-	190.4	167
395556at33208	Complete	manual_scaffold_1	146809730	146810689	-	229.8	216
395919at33208	Complete	manual_scaffold_2	320635014	320645256	-	251.2	257
395948at33208	Fragmented	manual_scaffold_2	444744648	444746084	-	90.8	111
396237at33208	Missing
397019at33208	Complete	manual_scaffold_2	24289631	24298811	+	512.8	319
397659at33208	Complete	manual_scaffold_1	380963694	380982880	+	133.5	241
398013at33208	Duplicated	manual_scaffold_1	530330172	530335076	+	324.9	282
398013at33208	Duplicated	manual_scaffold_1	391286327	391289569	+	381.2	278
398202at33208	Missing
398607at33208	Complete	manual_scaffold_3	113243361	113244098	+	327.6	211
399092at33208	Complete	manual_scaffold_3	152900672	152921742	+	194.4	152
399439at33208	Missing
400042at33208	Missing
401196at33208	Complete	manual_scaffold_4	78087905	78089389	-	142.2	166
401220at33208	Fragmented	manual_scaffold_2	78073146	78085664	-	222.7	201
401679at33208	Missing
401779at33208	Complete	manual_scaffold_1	523320789	523329704	-	387.9	263
403171at33208	Missing
403817at33208	Fragmented	manual_scaffold_2	312286953	312287231	-	22.6	44
404988at33208	Complete	manual_scaffold_2	183583109	183584512	+	155.3	288
405257at33208	Fragmented	manual_scaffold_1	540990843	540997095	+	69.8	140
406927at33208	Complete	manual_scaffold_2	354188420	354188973	-	66.3	126
407472at33208	Missing
409006at33208	Complete	manual_scaffold_2	199849871	199873536	+	290.4	279
409186at33208	Missing
411515at33208	Complete	manual_scaffold_4	64601465	64615962	-	271.0	232
411664at33208	Missing
411755at33208	Complete	manual_scaffold_1	422612338	422624310	+	412.8	339
412370at33208	Missing
412542at33208	Duplicated	manual_scaffold_1	381359537	381360427	-	232.0	202
412542at33208	Duplicated	manual_scaffold_1	381518802	381519683	+	233.6	203
412542at33208	Duplicated	manual_scaffold_1	381454309	381455199	+	233.9	203
412930at33208	Complete	manual_scaffold_3	82421645	82428960	+	202.6	164
413334at33208	Missing
414001at33208	Duplicated	manual_scaffold_2	462266012	462266921	+	322.3	236
414001at33208	Duplicated	manual_scaffold_2	468097993	468099085	-	359.8	273
414571at33208	Complete	manual_scaffold_4	46178323	46201079	+	361.9	209
414579at33208	Complete	manual_scaffold_2	39823996	39830650	-	249.2	252
414603at33208	Missing
415618at33208	Fragmented	manual_scaffold_2	72603034	72603411	+	110.5	93
416175at33208	Duplicated	manual_scaffold_2	429254318	429255232	+	281.6	261
416175at33208	Duplicated	manual_scaffold_2	433003426	433004340	-	282.0	261
418979at33208	Fragmented	manual_scaffold_1	38112530	38114078	-	137.5	105
419502at33208	Fragmented	manual_scaffold_2	320802963	320803953	-	153.0	149
419914at33208	Missing
421396at33208	Complete	manual_scaffold_2	165383197	165425909	-	306.2	219
421685at33208	Complete	manual_scaffold_1	345484067	345508472	-	152.9	201
421732at33208	Missing
422158at33208	Complete	manual_scaffold_1	523953033	523984086	-	286.1	225
422751at33208	Complete	manual_scaffold_2	67648235	67649455	-	513.2	349
423799at33208	Complete	manual_scaffold_1	422215256	422229514	+	241.5	221
423848at33208	Complete	manual_scaffold_1	403632230	403633234	+	108.4	217
424392at33208	Duplicated	manual_scaffold_2	408966138	408966994	+	288.9	219
424392at33208	Duplicated	manual_scaffold_2	337281333	337282206	+	324.8	227
424569at33208	Duplicated	manual_scaffold_1	404674170	404678368	+	199.3	158
424569at33208	Duplicated	manual_scaffold_1	328571717	328572897	+	231.6	158
424646at33208	Missing
427349at33208	Complete	manual_scaffold_2	301445823	301499239	+	273.4	231
427789at33208	Complete	manual_scaffold_3	183191376	183216073	-	379.4	334
428202at33208	Complete	manual_scaffold_2	49516621	49545074	+	515.2	346
428754at33208	Missing
429011at33208	Complete	manual_scaffold_4	46977541	46978316	-	131.6	154
429274at33208	Missing
429751at33208	Missing
430701at33208	Missing
432050at33208	Duplicated	manual_scaffold_3	209796346	209797363	+	294.8	234
432050at33208	Duplicated	manual_scaffold_3	220643317	220644290	+	302.3	234
432155at33208	Complete	manual_scaffold_1	657567386	657568237	-	129.4	155
432287at33208	Complete	manual_scaffold_2	90850354	90865342	-	145.3	237
432522at33208	Missing
433216at33208	Missing
433606at33208	Complete	manual_scaffold_2	261223500	261228301	-	252.6	221
434068at33208	Complete	manual_scaffold_2	309769397	309770657	+	351.9	316
434863at33208	Complete	manual_scaffold_1	438915775	438916607	+	152.8	205
435253at33208	Missing
435678at33208	Complete	manual_scaffold_1	124837654	124853249	-	234.6	204
435921at33208	Complete	manual_scaffold_3:25874903-25891237	25874903	25875370	+	152.9	106
435939at33208	Complete	manual_scaffold_1	559756134	559775738	+	159.7	164
436007at33208	Complete	manual_scaffold_1	148573168	148581076	-	378.0	347
436098at33208	Complete	manual_scaffold_1	112829523	112840683	-	192.4	199
436539at33208	Missing
437653at33208	Complete	manual_scaffold_4	61747154	61747789	-	163.1	133
438133at33208	Complete	manual_scaffold_3	109669916	109670998	-	434.3	289
438433at33208	Complete	manual_scaffold_1:338310670-338396073	338395239	338396073	+	322.7	202
438453at33208	Duplicated	manual_scaffold_4	73667331	73668179	-	161.1	225
