# BUSCO version is: 5.0.0 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of species: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
422158at33208	Complete	chr2_h1	163674572	163698079	-	328.5	279
422751at33208	Complete	chr1_h1	308486147	308487367	+	513.9	348
423799at33208	Complete	chr2_h1	82958603	82963041	+	242.8	219
423848at33208	Complete	chr2_h1	115688813	115689724	-	120.7	217
424392at33208	Duplicated	chr1_h1	139148278	139149126	-	321.1	220
424392at33208	Duplicated	chr1_h1	9631295	9632177	+	284.5	227
424569at33208	Complete	chr3_h1	9634915	9636113	+	233.7	157
424646at33208	Missing
427349at33208	Complete	chr1_h1	151459370	151478723	+	280.2	231
427789at33208	Complete	chr2_h1	46197120	46206455	+	377.7	336
428202at33208	Complete	chr1_h1	59070900	59088683	-	492.2	346
428754at33208	Missing
429011at33208	Complete	chr3_h1	66366599	66367412	-	126.2	154
429274at33208	Complete	chr2_h1	141486408	141486960	-	146.9	140
429751at33208	Missing
430701at33208	Missing
432050at33208	Duplicated	chr2_h1	11320487	11321454	-	303.5	234
432050at33208	Duplicated	chr2_h1	15741693	15742746	-	292.7	234
432155at33208	Complete	chr2_h1	117712309	117713187	-	132.3	152
432287at33208	Complete	chr1_h1	133472026	133474725	+	125.6	229
432522at33208	Missing
433216at33208	Missing
433606at33208	Complete	chr1_h1	128545102	128549591	-	268.1	221
434068at33208	Complete	chr4_h1	46692631	46693931	-	331.6	308
434863at33208	Complete	chr2_h1	84624350	84625140	-	162.1	192
435253at33208	Missing
435678at33208	Complete	chr1_h1	259515876	259522932	+	211.9	188
435921at33208	Complete	chr2_h1	43285471	43285935	+	156.2	106
435939at33208	Complete	chr2_h1	37993682	37995030	+	168.0	164
436007at33208	Complete	chr1_h1	29796570	29799732	+	354.9	279
436098at33208	Complete	chr3_h1	132133398	132134957	-	199.8	195
436539at33208	Missing
437653at33208	Complete	chr3_h1	73830664	73831300	+	167.2	134
438133at33208	Complete	chr2_h1	210470668	210471750	-	436.7	291
438433at33208	Duplicated	chr1_h1	36456366	36457178	-	320.9	202
438433at33208	Duplicated	chr1_h1	36492802	36493425	-	309.1	190
438453at33208	Complete	chr1_h1	329444824	329445681	-	189.0	225
439736at33208	Complete	chr1_h1	163199131	163212034	+	283.4	378
440195at33208	Missing
440493at33208	Complete	chr2_h1	5042361	5043725	+	238.2	270
441575at33208	Complete	chr3_h1	64637232	64646335	+	377.6	519
442169at33208	Missing
442203at33208	Complete	chr1_h1	124973079	124974443	+	360.8	343
442823at33208	Complete	chr2_h1	265452746	265472860	-	159.3	247
443305at33208	Fragmented	chr3_h1	99463836	99464327	+	70.7	128
443518at33208	Complete	chr1_h1	308664175	308668004	-	306.6	261
443659at33208	Complete	chr1_h1	132392540	132393430	+	85.0	129
443928at33208	Complete	chr2_h1	204528519	204535641	+	405.5	290
444160at33208	Complete	chr1_h1	223231959	223232708	-	276.6	196
444231at33208	Fragmented	chr2_h1	27073092	27073447	+	48.5	80
445031at33208	Missing
445034at33208	Complete	chr1_h1	47368245	47379220	-	253.1	280
445091at33208	Complete	chr2_h1	179407020	179408913	+	157.6	227
446000at33208	Complete	chr2_h1	186537168	186537731	+	259.6	179
446031at33208	Complete	chr1_h1	224789950	224794924	-	230.8	226
447320at33208	Fragmented	chr2_h1	202089191	202089469	+	53.7	72
447400at33208	Missing
448196at33208	Complete	chr3_h1	71429177	71429982	-	280.3	217
448514at33208	Missing
449056at33208	Missing
449139at33208	Complete	chr1_h1	158098362	158099656	-	304.7	316
449189at33208	Complete	chr3_h1	92045396	92047570	-	453.8	390
450643at33208	Missing
450785at33208	Complete	chr3_h1	12185948	12192396	-	96.0	105
451242at33208	Complete	chr3_h1	114426926	114427789	+	105.7	196
451957at33208	Complete	chr2_h1	31963466	31978838	+	352.6	360
452208at33208	Duplicated	chr1_h1	304609966	304616839	+	211.1	158
452208at33208	Duplicated	chr4_h1	45411895	45413458	+	195.0	185
452499at33208	Complete	chr1_h1	35813605	35824709	+	305.5	213
452574at33208	Complete	chr4_h1	53447054	53450069	+	317.7	318
453049at33208	Missing
453052at33208	Missing
453056at33208	Missing
453687at33208	Complete	chr2_h1	45065312	45069574	-	222.1	262
454911at33208	Complete	chr4_h1	17701156	17703409	-	242.9	323
455512at33208	Complete	chr3_h1	120598367	120599150	+	152.8	139
455941at33208	Complete	chr3_h1	107776142	107777504	-	152.8	170
456998at33208	Missing
457777at33208	Complete	chr2_h1	195881674	195885891	-	131.0	186
