# BUSCO version is: 5.0.0 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of species: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
227979at33208	Complete	LG3	12267652	12273690	+	522.0	599
231157at33208	Complete	LG3	19503221	19507136	+	365.9	434
231700at33208	Fragmented	LG1	8068174	8069370	+	73.5	221
234290at33208	Complete	LG1	46727004	46736840	-	340.7	284
235149at33208	Complete	LG1	51264466	51268056	-	172.2	349
235430at33208	Missing
235458at33208	Missing
239016at33208	Complete	LG1	31564318	31570402	-	158.7	310
239149at33208	Missing
239597at33208	Missing
240437at33208	Complete	LG4	1756885	1757935	-	312.2	229
244863at33208	Fragmented	LG1	19180283	19181887	+	242.4	377
245482at33208	Complete	LG1	11159502	11162221	+	370.9	413
245567at33208	Complete	LG1	77017998	77023959	-	236.5	414
246241at33208	Complete	LG1	6812864	6815162	+	436.4	378
247183at33208	Missing
247905at33208	Missing
249486at33208	Complete	LG4	16182189	16185809	+	274.2	407
251076at33208	Complete	LG3	15253687	15260518	+	495.2	315
251577at33208	Complete	LG4	7927689	7929619	-	88.6	174
255117at33208	Complete	LG1	35788987	35796214	-	392.6	504
255242at33208	Complete	LG1	24246098	24249455	+	213.3	215
255924at33208	Complete	LG1	58320666	58328105	-	525.6	445
257141at33208	Fragmented	LG3	18876144	18882892	-	102.7	180
257339at33208	Complete	LG1	10798220	10801552	-	174.9	272
259581at33208	Missing
260752at33208	Complete	LG1	24668413	24675126	-	278.3	468
261284at33208	Complete	LG1	38883099	38888120	-	225.2	501
261614at33208	Missing
262757at33208	Complete	LG1	25226850	25229651	-	211.2	200
266460at33208	Complete	LG1	77728524	77739233	+	440.6	420
266469at33208	Complete	LG1	12344335	12348199	+	148.7	206
266808at33208	Complete	LG1	37656405	37660100	+	459.4	320
267439at33208	Complete	LG1	32369053	32371590	+	637.9	403
268134at33208	Missing
268397at33208	Complete	LG1	7895293	7915586	-	417.3	516
270594at33208	Complete	LG1	42999536	43006278	+	416.5	436
271297at33208	Complete	LG5	9109930	9115070	-	219.9	214
271742at33208	Complete	LG5	1663173	1668891	-	446.4	414
272605at33208	Missing
273040at33208	Duplicated	LG7:392379-399156	397258	399156	-	143.5	110
273040at33208	Duplicated	LG5	11142932	11144502	+	145.9	113
273040at33208	Duplicated	LG7	7728776	7770563	+	157.0	117
273367at33208	Missing
273989at33208	Fragmented	LG2	17338100	17345725	-	396.7	362
274044at33208	Complete	LG1	16269941	16271528	+	286.2	289
274064at33208	Missing
274769at33208	Fragmented	LG3	23666174	23669673	-	190.0	193
274992at33208	Complete	LG1	8471342	8474359	+	525.2	360
277935at33208	Complete	LG1	74336487	74362099	-	285.4	545
278227at33208	Complete	LG1	37819057	37820591	-	286.5	292
279631at33208	Missing
279992at33208	Complete	LG1	72481207	72483550	+	330.1	327
280914at33208	Missing
281304at33208	Complete	LG1	9263056	9270983	-	223.6	317
281693at33208	Missing
283637at33208	Complete	LG1	58612282	58618069	-	588.8	386
284059at33208	Complete	LG3	20176640	20179252	-	308.4	272
285146at33208	Complete	LG1	13879838	13910419	+	266.4	256
285902at33208	Complete	LG1	15173739	15177484	-	164.2	379
285966at33208	Complete	LG4	17539840	17543322	+	162.5	331
286553at33208	Complete	LG1	75736299	75743517	+	202.4	219
289235at33208	Missing
289928at33208	Complete	LG1	50309688	50312844	+	189.0	292
291505at33208	Complete	LG1	51268413	51273516	+	413.7	430
291875at33208	Missing
295556at33208	Missing
295775at33208	Complete	LG1	20924311	20926413	+	187.0	228
300303at33208	Complete	LG1	74570420	74575432	+	84.0	337
301572at33208	Complete	LG1	44814586	44821576	-	444.4	389
302186at33208	Fragmented	LG1	34413184	34423326	+	46.5	130
302279at33208	Complete	LG1	36964511	36965692	+	462.2	307
302921at33208	Complete	LG1	78151586	78154867	+	42.9	142
303117at33208	Missing
304388at33208	Missing
305260at33208	Complete	LG5	10250833	10256281	-	353.0	342
306101at33208	Missing
307109at33208	Missing
308610at33208	Complete	LG4	4404387	4405932	-	368.3	372
311438at33208	Missing
311758at33208	Complete	LG1	44505774	44507597	-	463.8	446
311761at33208	Complete	LG1	55199773	55203894	+	167.4	354
312577at33208	Complete	LG1	25524705	25526200	+	160.6	262
313091at33208	Complete	LG1	23350709	23353473	-	225.1	226
315044at33208	Missing
315393at33208	Complete	LG1	9680907	9682720	-	424.0	329
317470at33208	Complete	LG6	4808985	4815091	-	274.2	276
318483at33208	Missing
318532at33208	Complete	LG1	403397	405158	+	503.5	318
319574at33208	Complete	LG1	23151302	23152256	+	229.2	198
320390at33208	Complete	LG1	58793370	58796435	-	125.6	293
321332at33208	Missing
323399at33208	Missing
323473at33208	Complete	LG1	19690307	19693066	+	366.9	286
324249at33208	Complete	LG1	16061771	16064225	-	213.1	265
325183at33208	Missing
327301at33208	Missing
331112at33208	Missing
331186at33208	Missing
332870at33208	Complete	LG3	2157738	2161379	-	130.6	175
333062at33208	Complete	LG3	18938652	18940704	-	410.0	331
333800at33208	Complete	LG1	17389344	17396042	+	221.5	432
334272at33208	Complete	LG1	39175335	39180480	-	204.1	314
334331at33208	Complete	LG1	32662882	32666552	-	635.4	471
334336at33208	Complete	LG3	12656765	12664871	-	335.0	395
334342at33208	Complete	LG1	32675677	32685658	-	191.9	538
334764at33208	Complete	LG1	53267389	53270704	+	251.0	270
334820at33208	Missing
335107at33208	Complete	LG1	47630645	47636035	+	210.8	246
336647at33208	Missing
338191at33208	Complete	LG5	1997523	2004600	-	651.9	503
338482at33208	Complete	LG1	18535712	18539142	+	236.4	415
339127at33208	Complete	LG6	5308629	5315643	-	226.2	372
339319at33208	Missing
340558at33208	Complete	LG6	8884611	8887241	+	134.7	312
340577at33208	Missing
344338at33208	Complete	LG1	24583311	24590293	+	310.1	307
344346at33208	Fragmented	LG1	17115268	17115655	+	57.8	81
344442at33208	Complete	LG1	22158804	22160234	+	208.5	235
344581at33208	Complete	LG1	54572692	54573926	-	190.5	189
344611at33208	Missing
345099at33208	Complete	LG1	9862682	9867023	+	316.5	517
345959at33208	Missing
346541at33208	Complete	LG1	13778844	13780361	+	230.7	279
347600at33208	Fragmented	LG1	64249657	64257417	-	230.5	185
348449at33208	Complete	LG3	14705084	14747198	+	126.7	227
348544at33208	Complete	LG1	16742970	16744348	-	349.6	324
348761at33208	Complete	LG1	49172722	49175808	+	177.2	214
349064at33208	Fragmented	LG1	28779020	28787639	-	177.8	218
349627at33208	Complete	LG3	19989652	19991114	-	62.8	204
351226at33208	Complete	LG1	49766595	49770577	-	54.1	171
352600at33208	Complete	LG1	32137633	32144408	-	424.6	295
352854at33208	Complete	LG2	18136502	18143610	-	392.6	356
353286at33208	Complete	LG6	3711434	3715899	-	284.5	281
353768at33208	Missing
354829at33208	Complete	LG1	27949671	27951594	-	330.0	277
354949at33208	Fragmented	LG5	12149996	12151048	-	65.3	89
355210at33208	Complete	LG1	8445979	8448150	-	323.8	345
355739at33208	Complete	LG1	24702689	24703624	-	188.5	242
356175at33208	Missing
356334at33208	Complete	LG1	28120469	28126558	-	378.8	564
356503at33208	Complete	LG1	31687350	31690037	-	247.0	255
357580at33208	Complete	LG1	11546308	11557205	+	338.7	252
359075at33208	Complete	LG1	43253981	43256101	+	183.0	275
359324at33208	Missing
359369at33208	Missing
359532at33208	Missing
360379at33208	Missing
360753at33208	Missing
361100at33208	Complete	LG1	54709708	54711422	+	219.7	267
361203at33208	Complete	LG1	22678705	22681427	+	382.8	385
361216at33208	Missing
363634at33208	Complete	LG1	28754945	28755690	+	108.3	161
363840at33208	Missing
363851at33208	Complete	LG1	44069399	44071749	+	256.4	278
364383at33208	Complete	LG1	74159307	74165257	+	384.0	318
364694at33208	Complete	LG1	32650517	32654074	+	598.8	444
365323at33208	Missing
365561at33208	Complete	LG1	44992095	44993608	+	394.6	310
365691at33208	Complete	LG1	33716132	33718059	-	124.7	230
366124at33208	Complete	LG1	38995915	39006656	+	245.4	248
366814at33208	Complete	LG1	27330504	27332212	+	487.0	378
366936at33208	Complete	LG1	55908089	55910443	-	389.4	240
367493at33208	Missing
367551at33208	Complete	LG1	26227111	26231981	+	511.1	377
367596at33208	Complete	LG1	78248433	78255524	-	355.4	400
367957at33208	Complete	LG1	69030481	69034021	+	395.1	294
368565at33208	Complete	LG4	5555118	5557539	-	398.5	299
368670at33208	Missing
368875at33208	Complete	LG1	30557951	30563814	-	145.6	193
371241at33208	Complete	LG1	10947527	10949676	-	226.2	175
371297at33208	Complete	LG1	25234630	25236077	+	491.3	328
371526at33208	Complete	LG1	74731495	74737705	+	387.3	235
372257at33208	Complete	LG1	41559490	41560505	-	233.4	204
372707at33208	Complete	LG2	25340434	25345834	-	281.1	227
373040at33208	Complete	LG1	14972033	14973133	-	337.6	224
376982at33208	Complete	LG1	18797631	18798708	-	448.7	251
378033at33208	Missing
378316at33208	Complete	LG1	62399523	62402114	-	435.3	275
378768at33208	Complete	LG1	58617110	58618316	-	405.5	256
378913at33208	Fragmented	LG5	10296301	10299848	+	144.9	116
379076at33208	Missing
379636at33208	Complete	LG5	1746698	1749830	+	235.1	261
379771at33208	Complete	LG3	13962905	13987055	-	154.5	183
380583at33208	Complete	LG5	10982943	10984515	-	355.6	270
381303at33208	Missing
382000at33208	Missing
382262at33208	Fragmented	LG1	32826270	32826422	-	44.5	29
382750at33208	Complete	LG1	19561292	19564354	-	191.0	317
383313at33208	Missing
384187at33208	Complete	LG1	46569738	46571436	+	620.3	426
386666at33208	Missing
387079at33208	Missing
387117at33208	Complete	LG1	27310154	27311616	+	171.2	164
387878at33208	Fragmented	LG1	30813621	30814385	+	128.1	146
389367at33208	Complete	LG1	27754631	27756014	-	334.7	232
389527at33208	Complete	LG1	344959	351886	+	503.2	567
389570at33208	Complete	LG7	1841447	1844443	-	382.9	320
389591at33208	Complete	LG1	7949456	7950748	-	189.5	230
390192at33208	Complete	LG1	41367915	41369960	-	302.1	329
390402at33208	Complete	LG1	22734434	22736064	-	236.2	192
391896at33208	Complete	LG1	55638793	55640920	-	318.5	262
393219at33208	Complete	LG1	64956034	64997978	-	79.5	183
393291at33208	Missing
393419at33208	Complete	LG7	2341741	2344890	-	304.4	393
393895at33208	Complete	LG1	37217475	37219707	+	618.1	417
395147at33208	Complete	LG3	21028087	21037281	+	312.8	253
395183at33208	Complete	LG1	62394700	62399081	+	212.1	151
395556at33208	Complete	LG1	54819441	54820469	-	161.6	225
395919at33208	Complete	LG3	15171681	15190747	-	235.6	218
395948at33208	Fragmented	LG1	42698312	42699284	+	50.6	87
396237at33208	Missing
397019at33208	Complete	LG1	11466158	11470798	-	461.6	311
397659at33208	Complete	LG1	74295945	74298690	-	80.8	339
398013at33208	Complete	LG1	1739389	1742101	-	372.7	278
398202at33208	Fragmented	LG1	25045918	25047097	+	61.3	147
398607at33208	Complete	LG1	76631354	76634248	+	171.7	155
399092at33208	Fragmented	LG1	31675824	31678509	-	128.4	133
399439at33208	Missing
400042at33208	Missing
401196at33208	Complete	LG1	24593774	24597965	-	88.8	118
401220at33208	Complete	LG1	16154396	16156906	+	224.2	346
401679at33208	Missing
401779at33208	Complete	LG1	54854823	54856351	-	386.2	280
403171at33208	Missing
403817at33208	Missing
404988at33208	Complete	LG6	8493826	8495148	-	212.2	294
405257at33208	Complete	LG1	12597948	12613843	-	169.1	301
406927at33208	Complete	LG1	46750736	46752403	-	134.7	126
407472at33208	Complete	LG7	7770779	7773545	-	359.4	425
409006at33208	Missing
409186at33208	Missing
411515at33208	Complete	LG3	17970046	17971344	+	213.0	241
411664at33208	Missing
411755at33208	Complete	LG2	17181213	17186081	+	349.2	364
412370at33208	Fragmented	LG1	23407988	23413716	+	73.4	97
412542at33208	Complete	LG4	7788131	7789691	+	208.1	223
412930at33208	Complete	LG1	63707841	63710800	-	242.6	368
413334at33208	Complete	LG3	19671301	19676864	+	84.2	187
414001at33208	Complete	LG3	17827070	17829556	-	318.8	274
414571at33208	Complete	LG1	24965915	24966885	-	245.6	194
414579at33208	Complete	LG1	18110035	18116320	+	264.8	270
414603at33208	Complete	LG1	48673962	48680433	+	80.1	315
415618at33208	Fragmented	LG1	47276501	47276889	+	113.5	89
416175at33208	Complete	LG1	32405162	32407330	-	205.6	254
418979at33208	Missing
419502at33208	Complete	LG1	47043315	47050370	+	226.2	185
419914at33208	Complete	LG1	42519659	42532021	-	195.7	322
421396at33208	Fragmented	LG1	8304115	8309008	-	161.9	122
421685at33208	Missing
421732at33208	Complete	LG1	24880366	24883555	+	98.0	230
422158at33208	Missing
422751at33208	Missing
423799at33208	Complete	LG1	25611726	25618852	-	237.0	247
423848at33208	Missing
424392at33208	Complete	LG4	16140668	16142905	+	311.7	228
424569at33208	Complete	LG3	13253096	13254412	+	184.2	159
424646at33208	Missing
427349at33208	Complete	LG6	6202761	6205477	-	273.0	191
427789at33208	Complete	LG1	797996	800886	-	411.9	398
428202at33208	Complete	LG1	26362083	26363210	+	162.1	285
428754at33208	Missing
429011at33208	Missing
429274at33208	Complete	LG1	41211829	41213570	+	183.1	213
429751at33208	Missing
430701at33208	Missing
432050at33208	Complete	LG3	18723464	18724506	-	314.3	243
432155at33208	Complete	LG5	14626786	14635002	+	72.7	141
432287at33208	Missing
432522at33208	Missing
433216at33208	Missing
433606at33208	Missing
434068at33208	Complete	LG1	30800369	30806971	-	464.4	379
434863at33208	Complete	LG3	23420539	23421805	+	136.9	220
435253at33208	Missing
435678at33208	Complete	LG7	2532539	2535721	+	161.1	217
435921at33208	Complete	LG1	19552094	19553032	-	146.7	106
435939at33208	Missing
436007at33208	Complete	LG5	2005606	2009606	+	310.7	388
436098at33208	Complete	LG1	10562231	10566948	+	205.3	201
436539at33208	Missing
437653at33208	Complete	LG3	17971776	17972525	-	168.9	135
438133at33208	Complete	LG1	25693102	25694237	+	481.6	285
438433at33208	Complete	LG1	35292000	35292978	-	305.1	202
438453at33208	Complete	LG7	1975292	1976848	-	236.0	206
439736at33208	Complete	LG1	26153981	26172518	-	304.9	325
440195at33208	Complete	LG1	51828164	51830227	-	109.5	178
440493at33208	Fragmented	LG1	62470203	62472441	+	199.7	216
441575at33208	Fragmented	LG5	16196171	16199277	-	316.6	316
442169at33208	Missing
442203at33208	Complete	LG1	45715104	45718454	-	277.8	344
442823at33208	Complete	LG1	40803916	40806957	+	224.6	323
443305at33208	Fragmented	LG1	25615901	25618296	-	43.2	159
443518at33208	Complete	LG3	20409094	20410784	-	318.4	247
443659at33208	Missing
443928at33208	Complete	LG1	44435672	44438208	+	345.3	291
444160at33208	Complete	LG1	962988	966625	+	254.9	190
444231at33208	Complete	LG3	18735865	18736574	+	41.1	108
445031at33208	Missing
445034at33208	Complete	LG1	16430174	16431783	+	305.7	327
445091at33208	Complete	LG1	63763527	63768809	-	120.5	228
446000at33208	Complete	LG1	22728380	22732004	-	235.2	183
446031at33208	Missing
447320at33208	Complete	LG1	17084944	17085711	-	76.9	174
447400at33208	Missing
448196at33208	Complete	LG1	11977939	11984331	+	294.0	217
448514at33208	Missing
449056at33208	Fragmented	LG1	15503130	15503650	+	213.1	135
449139at33208	Complete	LG3	21408842	21413841	+	315.5	318
449189at33208	Complete	LG5	9306670	9309165	-	410.0	391
450643at33208	Complete	LG1	75734724	75735485	-	67.7	184
450785at33208	Complete	LG7	2383808	2385960	+	126.3	93
451242at33208	Complete	LG1	36139170	36140147	-	161.6	204
451957at33208	Complete	LG1	13181395	13187368	+	386.9	313
452208at33208	Complete	LG1	75728743	75730910	+	153.8	202
452499at33208	Complete	LG5	4909872	4913858	+	212.1	231
452574at33208	Missing
453049at33208	Fragmented	LG1	11211757	11212313	-	53.9	103
453052at33208	Missing
453056at33208	Missing
453687at33208	Complete	LG3	21939368	21943897	-	229.7	264
454911at33208	Complete	LG4	1821905	1829472	+	282.0	566
455512at33208	Complete	LG4	1569087	1569990	-	121.2	145
455941at33208	Complete	LG7	6812641	6814208	+	189.2	238
456998at33208	Missing
457777at33208	Complete	LG1	4716198	4718347	+	237.9	297
458807at33208	Complete	LG2	26380948	26382909	+	188.0	199
458974at33208	Fragmented	LG1	24374177	24374350	+	50.6	54
458988at33208	Complete	LG3	21257575	21264244	-	146.9	406
459253at33208	Complete	LG1	21414486	21415463	+	295.7	211
460044at33208	Complete	LG7	7543313	7546782	+	199.0	248
460518at33208	Complete	LG1	4728918	4739812	+	324.0	275
461123at33208	Complete	LG6	6054196	6059271	+	133.7	218
461193at33208	Duplicated	LG1	67582036	67583126	-	114.5	178
461193at33208	Duplicated	LG1	67629502	67630652	-	132.2	171
462325at33208	Complete	LG1	33825313	33834495	+	220.7	294
462897at33208	Complete	LG1	39185248	39194904	+	316.0	341
463071at33208	Missing
464204at33208	Missing
464243at33208	Missing
464286at33208	Missing
464312at33208	Complete	LG1	11241487	11248501	+	237.3	264
464987at33208	Complete	LG6	3880505	3881478	-	206.7	165
465092at33208	Complete	LG4	1432578	1435761	-	345.4	221
465401at33208	Missing
465512at33208	Complete	LG1	16825750	16834029	-	250.4	669
465651at33208	Complete	LG1	26937249	26938762	+	70.4	116
465703at33208	Complete	LG7	2021183	2023850	-	219.1	200
465933at33208	Complete	LG1	68355814	68363337	+	278.2	248
466616at33208	Fragmented	LG4	5587217	5590019	+	232.6	284
466942at33208	Missing
467106at33208	Complete	LG1	73005876	73008291	+	340.2	249
467142at33208	Missing
467744at33208	Complete	LG1	47123981	47125032	-	153.7	230
468248at33208	Fragmented	LG1	57093188	57096691	+	187.0	195
468359at33208	Complete	LG1	24876648	24878487	+	122.4	235
468631at33208	Complete	LG7	6792571	6793481	-	130.1	152
468710at33208	Complete	LG1	75686681	75688078	-	75.9	127
468757at33208	Complete	LG1	54732324	54736266	+	270.2	264
469367at33208	Complete	LG1	7477616	7480129	+	293.2	257
470197at33208	Missing
470523at33208	Missing
471608at33208	Fragmented	LG1	8415163	8416568	+	83.1	137
471787at33208	Complete	LG1	48700036	48702230	-	162.0	170
472313at33208	Missing
472352at33208	Complete	LG1	40872560	40875470	-	120.8	193
473106at33208	Complete	LG1	16078711	16080645	+	317.9	311
474144at33208	Complete	LG1	9188211	9189053	-	195.3	212
474302at33208	Missing
474387at33208	Complete	LG7	6519734	6548631	+	254.2	272
475826at33208	Complete	LG3	20004113	20005805	+	220.1	209
476036at33208	Complete	LG1	54039943	54041432	-	293.1	222
477052at33208	Missing
477939at33208	Complete	LG1	22058083	22062360	-	119.7	244
477998at33208	Complete	LG1	68596885	68602062	+	83.8	314
478073at33208	Complete	LG1	3232040	3232928	-	399.8	226
478984at33208	Complete	LG1	3387011	3399517	-	231.3	226
480700at33208	Missing
480735at33208	Complete	LG1	76298947	76304452	+	152.9	227
481557at33208	Missing
482691at33208	Complete	LG1	13074746	13076865	-	320.8	251
483489at33208	Complete	LG2	18053233	18054710	-	139.1	261
485003at33208	Complete	LG1	432378	435512	-	125.3	195
485696at33208	Complete	LG1	73296831	73304429	+	103.4	224
486370at33208	Complete	LG1	3976159	3979055	+	169.4	227
486431at33208	Fragmented	LG1	17677643	17701536	+	116.9	227
486743at33208	Fragmented	LG1	17058348	17058665	+	54.1	85
486993at33208	Complete	LG1	63909283	63911081	-	215.6	224
487873at33208	Missing
487987at33208	Missing
488559at33208	Complete	LG4	6360444	6363534	+	115.2	164
488635at33208	Fragmented	LG5	9101018	9103640	-	113.1	151
489359at33208	Fragmented	LG1	15501872	15502054	+	55.4	57
489858at33208	Complete	LG1	56932837	56934242	-	179.8	140
489997at33208	Missing
490248at33208	Complete	LG1	63002481	63005892	+	167.6	161
490961at33208	Missing
491252at33208	Complete	LG1	7239439	7240643	+	164.2	201
491289at33208	Missing
492033at33208	Complete	LG3	18778074	18778680	+	88.3	131
493148at33208	Fragmented	LG1	27948805	27949573	+	67.1	75
493505at33208	Missing
493913at33208	Complete	LG1	49615485	49618053	-	346.2	399
494057at33208	Fragmented	LG3	15163942	15292093	-	50.4	102
495100at33208	Complete	LG1	28672023	28674529	+	323.0	214
495175at33208	Complete	LG1	42360821	42361796	+	179.3	163
495207at33208	Complete	LG1	26678607	26681672	-	178.9	238
495311at33208	Complete	LG3	19224988	19225662	+	228.9	162
495329at33208	Missing
495389at33208	Missing
495605at33208	Fragmented	LG6	9319241	9319977	+	235.9	163
495802at33208	Complete	LG1	32183369	32183765	-	47.0	73
495926at33208	Complete	LG1	59393851	59405660	+	69.1	179
496070at33208	Complete	LG1	29568783	29569352	-	39.3	121
496219at33208	Complete	LG7	7662459	7665248	-	265.3	247
498535at33208	Complete	LG4	11368845	11372544	-	256.9	187
500261at33208	Complete	LG1	52600811	52602475	-	230.5	291
500808at33208	Complete	LG1	29381469	29383756	+	259.0	270
501396at33208	Complete	LG1	52063657	52064891	+	283.1	169
501546at33208	Complete	LG1	53648613	53649182	+	59.1	137
501788at33208	Complete	LG1	7107201	7107961	-	159.0	155
502128at33208	Complete	LG3	18748497	18753244	+	270.3	277
502407at33208	Complete	LG1	28987285	28988347	-	152.7	155
502429at33208	Complete	LG6	9595870	9597957	+	123.3	183
502584at33208	Missing
502691at33208	Complete	LG1	26932899	26934109	+	243.4	192
503333at33208	Complete	LG1	39530855	39535410	-	360.5	243
503828at33208	Missing
504207at33208	Complete	LG3	14460511	14464961	-	254.4	289
504292at33208	Missing
504691at33208	Complete	LG1	8418077	8419972	-	98.0	118
504731at33208	Complete	LG7	7455868	7456776	-	329.6	237
504912at33208	Fragmented	LG1	68622912	68623354	+	57.2	64
505248at33208	Complete	LG1	9919288	9920317	-	228.0	169
505718at33208	Missing
508188at33208	Complete	LG1	16820635	16821977	+	155.0	185
