# BUSCO version is: 5.0.0 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of species: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
189414at33208	Complete	1	171704274	171715026	+	146.4	448
190726at33208	Complete	4	11984629	12002541	+	398.7	366
191938at33208	Complete	2	22428838	22457924	+	148.8	337
192250at33208	Complete	1	12389359	12396046	+	344.1	302
194754at33208	Complete	1	181235947	181299276	-	772.4	724
195986at33208	Complete	4	13814069	13901920	-	740.4	594
196950at33208	Complete	6	10814273	10830296	+	297.6	376
197549at33208	Fragmented	1	37536041	37568754	+	61.6	259
197652at33208	Complete	3	18694244	18707977	-	580.9	429
200997at33208	Complete	2	43935594	43960649	-	467.2	482
201397at33208	Missing
202545at33208	Complete	1	176259758	176271108	-	398.3	367
203128at33208	Complete	2	114543345	114556780	+	837.3	438
203698at33208	Missing
205220at33208	Missing
206786at33208	Complete	6	23055647	23073433	+	323.3	311
206858at33208	Missing
207599at33208	Complete	2	106050268	106188109	-	402.2	397
208219at33208	Fragmented	4	14428718	14429815	+	89.6	206
210614at33208	Fragmented	1	93942440	93971031	-	150.6	278
212972at33208	Complete	1	89024236	89034209	-	308.0	377
214788at33208	Complete	1	18894135	18905250	-	182.5	298
215654at33208	Complete	6	19322377	19329559	-	519.0	404
216257at33208	Missing
216563at33208	Complete	1	105265972	105295790	-	76.7	185
218441at33208	Fragmented	5	13195162	13202205	-	89.3	103
219795at33208	Complete	2	106445776	106463010	-	170.8	307
219856at33208	Complete	2	54637095	54653677	-	511.8	352
222489at33208	Complete	1	212530881	212537884	+	395.7	292
223234at33208	Complete	2	81648016	81650853	-	160.4	347
224280at33208	Complete	1	70321047	70329120	-	717.4	437
226335at33208	Missing
226941at33208	Complete	6	13156101	13188818	+	419.3	379
227087at33208	Complete	3	9698425	9743190	+	397.6	566
227453at33208	Fragmented	2	56270184	56282197	-	100.7	242
227979at33208	Complete	2	76338919	76381553	+	467.3	549
231157at33208	Fragmented	2	54402149	54408369	-	236.8	245
231700at33208	Fragmented	2	62302743	62311532	-	129.2	292
234290at33208	Complete	2	105449020	105480764	-	460.0	366
235149at33208	Complete	1	62615071	62630633	-	230.0	392
235430at33208	Missing
235458at33208	Fragmented	2	160939441	160950485	-	208.7	194
239016at33208	Complete	1	132856739	132867199	+	200.0	366
239149at33208	Missing
239597at33208	Missing
240437at33208	Fragmented	6	14757180	14763220	+	181.8	149
244863at33208	Fragmented	1	152122671	152126636	-	263.4	377
245482at33208	Complete	2	2748433	2762974	+	386.3	375
245567at33208	Complete	2	105974641	105989928	-	279.0	350
246241at33208	Complete	2	126622445	126629316	+	387.8	371
247183at33208	Complete	2	128762783	128795859	-	588.7	542
247905at33208	Complete	2	79935606	79956124	+	164.1	282
249486at33208	Complete	6	19283336	19288156	+	201.3	344
251076at33208	Complete	2	76360011	76422771	+	410.7	277
251577at33208	Complete	6	7664356	7686714	-	117.3	211
255117at33208	Complete	1	201962329	202043929	-	323.8	470
255242at33208	Complete	1	130509962	130529399	-	204.7	214
255924at33208	Complete	1	19037591	19058239	-	617.6	458
257141at33208	Complete	2	29595239	29628043	-	274.4	320
257339at33208	Complete	2	63470480	63486817	-	204.1	277
259581at33208	Missing
260752at33208	Complete	1	176083173	176145794	+	301.5	437
261284at33208	Complete	2	142104961	142127501	-	236.2	498
261614at33208	Missing
262757at33208	Complete	1	152782875	152814906	-	184.0	213
266460at33208	Complete	2	143981254	143992103	-	391.6	436
266469at33208	Complete	2	31362325	31386784	+	126.8	156
266808at33208	Complete	1	156159676	156184236	-	338.0	307
267439at33208	Complete	1	199161749	199190084	+	642.2	409
268134at33208	Missing
268397at33208	Complete	2	50391918	50494890	-	370.6	566
270594at33208	Complete	2	146900583	146915268	+	464.1	560
271297at33208	Fragmented	4	6186299	6285885	-	110.8	141
271742at33208	Complete	4	30365145	30389804	+	425.5	308
272605at33208	Missing
273040at33208	Complete	1	115278953	115296675	-	155.4	115
273367at33208	Complete	1	108859824	108876644	+	67.2	163
273989at33208	Complete	7	10073545	10101027	+	399.5	465
274044at33208	Complete	1	219944194	219953666	+	280.2	291
274064at33208	Missing
274769at33208	Complete	2	125626468	125638977	+	424.7	374
274992at33208	Complete	5	3393392	3413092	+	565.2	351
277935at33208	Complete	2	134466841	134515613	-	296.5	476
278227at33208	Complete	1	174406503	174417769	+	299.9	333
279631at33208	Missing
279992at33208	Complete	2	144155818	144173158	+	307.5	306
280914at33208	Complete	1	149801243	149815157	+	116.1	390
281304at33208	Complete	1	66295095	66316049	+	204.4	327
281693at33208	Complete	1	123190542	123357517	+	505.2	532
283637at33208	Complete	1	3615667	3621798	-	612.6	362
284059at33208	Complete	2	31654494	31666520	+	324.2	274
285146at33208	Complete	5	8297703	8311364	-	300.4	266
285902at33208	Complete	2	91312069	91329996	-	210.8	360
285966at33208	Missing
286553at33208	Complete	3	25744122	25776016	-	174.3	231
289235at33208	Missing
289928at33208	Complete	1	37174298	37206574	+	161.9	297
291505at33208	Complete	6	4508736	4527976	-	423.7	457
291875at33208	Missing
295556at33208	Missing
295775at33208	Complete	1	94570426	94577033	+	239.2	241
300303at33208	Complete	2	115290408	115308161	+	82.9	232
301572at33208	Complete	3	15360269	15373659	+	431.4	333
302186at33208	Fragmented	1	188136491	188157413	+	20.6	50
302279at33208	Complete	1	143413838	143416689	+	471.8	304
302921at33208	Missing
303117at33208	Missing
304388at33208	Missing
305260at33208	Complete	1	219844985	219856854	+	424.9	384
306101at33208	Complete	1	82962803	82982791	-	288.4	289
307109at33208	Missing
308610at33208	Complete	6	1729836	1737260	+	444.9	362
311438at33208	Missing
311758at33208	Complete	2	156670918	156672759	+	512.2	448
311761at33208	Complete	1	118160465	118287912	+	203.6	305
312577at33208	Complete	1	188033922	188035686	-	125.9	217
313091at33208	Complete	1	216951189	216952256	+	202.9	210
315044at33208	Fragmented	1	61855548	61865962	+	161.8	209
315393at33208	Complete	2	61669590	61677698	-	271.3	242
317470at33208	Missing
318483at33208	Missing
318532at33208	Complete	2	125903523	125905099	-	435.1	280
319574at33208	Complete	1	174381265	174524843	-	221.0	240
320390at33208	Complete	1	40906734	40914445	-	153.7	269
321332at33208	Missing
323399at33208	Missing
323473at33208	Complete	1	162291968	162300988	+	364.6	290
324249at33208	Fragmented	1	198671664	198803685	+	92.5	140
325183at33208	Missing
327301at33208	Missing
331112at33208	Complete	1	192655541	192690910	-	425.8	334
331186at33208	Missing
332870at33208	Complete	2	47483864	47500801	-	125.8	186
333062at33208	Complete	2	6806781	6846745	-	387.2	283
333800at33208	Complete	1	201547751	201576068	+	230.7	471
334272at33208	Complete	2	99171858	99191066	-	210.1	318
334331at33208	Complete	1:94432960-94458654	94432591	94458654	+	537.3	447
334336at33208	Fragmented	2	128428986	128435056	-	163.5	160
334342at33208	Complete	1	215536671	215587551	+	251.1	502
334764at33208	Complete	1	28056196	28081863	-	292.6	257
334820at33208	Fragmented	2	151527725	151536988	-	134.7	190
335107at33208	Missing
336647at33208	Missing
338191at33208	Complete	4	3741274	3750226	+	276.8	265
338482at33208	Complete	1	147993235	148020333	-	164.6	346
339127at33208	Fragmented	1	128742191	128799464	-	137.8	147
339319at33208	Missing
340558at33208	Fragmented	1	49663566	49679304	+	88.1	167
340577at33208	Complete	5	28340728	28364350	-	184.9	356
344338at33208	Complete	2	74380790	74382439	+	334.2	310
344346at33208	Fragmented	1	200184910	200185739	-	74.4	151
344442at33208	Complete	1	157697292	157705848	+	229.0	242
344581at33208	Complete	1	54922274	54932203	+	283.9	235
344611at33208	Missing
345099at33208	Complete	2	83958081	83980563	-	336.3	533
345959at33208	Missing
346541at33208	Complete	5	5866387	5877714	-	221.3	258
347600at33208	Complete	1	22035921	22046406	+	389.9	283
348449at33208	Complete	2	60337141	60346567	+	97.7	169
348544at33208	Complete	1	205118481	205120017	+	346.7	313
348761at33208	Complete	1	14625336	14663174	-	196.7	223
349064at33208	Complete	1	120183544	120194333	-	283.5	302
349627at33208	Complete	2	32547257	32583944	+	65.3	168
351226at33208	Complete	1	67024382	67041337	-	53.6	133
352600at33208	Complete	1	184073832	184094522	+	364.6	263
352854at33208	Fragmented	7	3404761	3444642	+	222.4	202
353286at33208	Complete	1	36866722	37007375	-	287.6	286
353768at33208	Missing
354829at33208	Complete	1	111193594	111207710	+	427.5	277
354949at33208	Fragmented	4	32414986	32449273	+	108.4	171
355210at33208	Complete	2	66195012	66217121	-	330.0	359
355739at33208	Complete	1	203678406	203679395	-	209.0	244
356175at33208	Missing
356334at33208	Complete	1	77615285	77648450	+	293.4	544
356503at33208	Fragmented	1	203514883	203530399	-	179.2	138
357580at33208	Complete	2	40700966	40707708	+	330.1	252
359075at33208	Complete	2	153723753	153730649	-	372.7	357
359324at33208	Missing
359369at33208	Missing
359532at33208	Missing
360379at33208	Missing
360753at33208	Complete	6	10071675	10085539	+	284.2	244
361100at33208	Complete	1	45069909	45079441	+	243.0	267
361203at33208	Complete	1	144534409	144555132	+	367.0	387
361216at33208	Missing
363634at33208	Complete	1	180356510	180365595	+	136.5	198
363840at33208	Missing
363851at33208	Complete	2	97718478	97727250	+	225.3	239
364383at33208	Complete	2	107003766	107023681	+	389.3	333
364694at33208	Complete	1	97111486	97134035	-	610.0	443
365323at33208	Missing
365561at33208	Complete	1	1957775	1973878	-	500.8	378
365691at33208	Complete	1	182440352	182453529	+	208.2	215
366124at33208	Missing
366814at33208	Complete	1	198503600	198516456	+	500.5	385
366936at33208	Complete	1	92587845	92598079	-	398.0	218
367493at33208	Missing
367551at33208	Complete	1	176608600	176629031	-	484.2	391
367596at33208	Complete	2	161106464	161231950	+	413.0	475
367957at33208	Complete	3	18133350	18161867	+	351.6	289
368565at33208	Complete	6	29011286	29023026	+	395.7	329
368670at33208	Missing
368875at33208	Complete	1	200036081	200041468	-	164.5	192
371241at33208	Complete	5	29080218	29098718	-	196.1	173
371297at33208	Complete	1	189807527	189822600	+	462.7	328
371526at33208	Complete	2	145489716	145502764	+	384.4	242
372257at33208	Complete	3	23551012	23555635	+	181.8	202
372707at33208	Complete	7	25951439	25963984	-	249.6	197
373040at33208	Complete	2	70036152	70040759	-	391.2	248
376982at33208	Complete	1	201924553	201927492	-	317.5	195
378033at33208	Complete	niri01200021	28284	129835	-	95.7	251
378316at33208	Complete	1	1829159	1837650	+	245.8	194
378768at33208	Complete	1	55709839	55725992	-	372.5	256
378913at33208	Complete	3	17417308	17430649	-	177.3	154
379076at33208	Missing
379636at33208	Complete	4	14051637	14063957	-	252.9	259
379771at33208	Complete	2	21321753	21407742	+	205.7	212
380583at33208	Missing
381303at33208	Missing
382000at33208	Missing
382262at33208	Complete	1	176494774	176495497	-	57.1	87
382750at33208	Complete	1	173682693	173779167	+	261.1	312
383313at33208	Missing
384187at33208	Complete	2	92808301	92810015	+	643.6	427
386666at33208	Missing
387079at33208	Missing
387117at33208	Complete	1	124812959	124820464	-	208.5	213
387878at33208	Complete	1	133175710	133193780	-	278.6	342
389367at33208	Complete	1	152987088	152997168	+	280.2	218
389527at33208	Complete	2	80711385	80727192	-	461.7	419
389570at33208	Complete	1	70004901	70020040	-	370.5	327
389591at33208	Complete	2	96341031	96345108	+	216.1	223
390192at33208	Fragmented	2	140019150	140029074	+	164.1	193
390402at33208	Complete	1	163448455	163456975	-	298.2	234
391896at33208	Complete	1	12666540	12676762	-	281.3	219
393219at33208	Complete	1	8720689	8721766	-	87.1	235
393291at33208	Missing
393419at33208	Complete	1	100101130	100126967	+	335.6	393
393895at33208	Complete	1	121948146	121958886	-	539.4	349
395147at33208	Complete	2	59532431	59546093	+	216.2	231
395183at33208	Complete	1	35772663	35835961	-	263.1	191
395556at33208	Complete	1	82100231	82101313	+	164.5	260
395919at33208	Complete	2	48896338	48914468	+	247.4	214
395948at33208	Complete	2	158491874	158515681	-	122.0	283
396237at33208	Missing
397019at33208	Complete	5	29974886	29981694	-	485.6	312
397659at33208	Missing
398013at33208	Complete	5	3161645	3172120	-	357.2	262
398202at33208	Fragmented	1	204623366	204630473	+	75.9	154
398607at33208	Complete	2	95575006	95583092	+	197.6	151
399092at33208	Complete	1	172027779	172033514	-	210.7	183
399439at33208	Missing
400042at33208	Complete	5	255309	268742	+	172.1	218
401196at33208	Complete	1	141555763	141566232	-	151.3	159
401220at33208	Complete	1	187109538	187120676	-	281.9	284
401679at33208	Missing
401779at33208	Complete	1	84782395	84791928	+	348.7	267
403171at33208	Missing
403817at33208	Fragmented	1	112898195	112898709	-	31.4	68
404988at33208	Complete	1	21496603	21497940	+	215.2	311
405257at33208	Complete	2	128945574	128964515	-	176.4	376
406927at33208	Complete	2	166965518	166966125	-	121.9	132
407472at33208	Complete	1	40185008	40197582	+	348.3	372
409006at33208	Missing
409186at33208	Missing
411515at33208	Complete	2	15985158	15995976	-	251.6	241
411664at33208	Missing
411755at33208	Complete	7	28371413	28386536	-	297.0	283
412370at33208	Missing
412542at33208	Complete	1	59430977	59438401	+	192.4	210
412930at33208	Complete	1	70718570	70735369	+	248.7	284
413334at33208	Missing
414001at33208	Complete	2	128197045	128209285	+	368.5	276
414571at33208	Complete	1	133131863	133347537	+	318.7	238
414579at33208	Complete	1	167000829	167018251	+	255.8	254
414603at33208	Fragmented	1	42297691	42310735	-	108.9	201
415618at33208	Fragmented	2	163875746	163886164	+	48.9	78
416175at33208	Complete	2	63466345	63467541	+	207.8	245
418979at33208	Fragmented	7	4712416	4730517	+	124.7	93
419502at33208	Complete	niri01200027	8642	10245	+	244.6	207
419914at33208	Missing
421396at33208	Missing
421685at33208	Fragmented	2	33779139	33900113	+	106.7	114
421732at33208	Complete	1	53662401	53675754	+	106.3	268
422158at33208	Missing
422751at33208	Complete	1	113821984	113823348	-	478.2	351
423799at33208	Complete	1	184013266	184017301	-	248.2	247
423848at33208	Missing
424392at33208	Complete	6	18213473	18345240	+	320.4	229
424569at33208	Complete	2	190295	242551	+	189.2	158
424646at33208	Missing
427349at33208	Complete	1	129607157	129617843	+	286.0	205
427789at33208	Duplicated	5	4345652	4357019	+	403.3	364
427789at33208	Duplicated	5	24858114	24877133	-	438.1	399
428202at33208	Complete	1	213231526	213232635	-	159.7	260
428754at33208	Missing
429011at33208	Complete	4	15865207	15896454	-	85.7	144
429274at33208	Complete	1	27951066	28166178	+	188.2	199
429751at33208	Missing
430701at33208	Missing
432050at33208	Complete	2	31823991	31986054	-	345.6	244
432155at33208	Complete	4	8102200	8108278	-	78.0	144
432287at33208	Missing
432522at33208	Missing
433216at33208	Complete	1	60792257	60830576	-	253.0	249
433606at33208	Missing
434068at33208	Complete	1	64974056	64991721	-	458.8	366
434863at33208	Complete	2	29060448	29063357	+	143.2	199
435253at33208	Missing
435678at33208	Complete	1	65333264	65344636	-	219.9	331
435921at33208	Complete	1	164246219	164248195	+	148.6	106
435939at33208	Complete	1	101482305	101503148	-	231.0	296
436007at33208	Complete	4	26813500	26842927	-	402.1	380
436098at33208	Complete	2	60391093	60401989	-	169.8	167
436539at33208	Missing
437653at33208	Complete	2	21235146	21242334	-	163.9	135
438133at33208	Complete	1	174543442	174553190	+	487.3	292
438433at33208	Complete	1	211186876	211198077	-	319.2	202
438453at33208	Complete	1	4198208	4207026	-	304.3	237
439736at33208	Complete	1	91421437	91438356	+	253.6	303
440195at33208	Complete	1	71221134	71226837	+	90.3	233
440493at33208	Complete	1	32232620	32244435	+	222.4	268
441575at33208	Fragmented	4	19419267	19426238	+	344.5	294
442169at33208	Missing
442203at33208	Complete	2	136032655	136043414	-	264.0	297
442823at33208	Complete	3	6675035	6713599	+	165.5	328
443305at33208	Complete	1	175122223	175135844	-	55.0	238
443518at33208	Fragmented	2	2377560	2380776	-	133.7	150
443659at33208	Complete	2	120445955	120458066	+	105.8	127
443928at33208	Complete	2	144582796	144595395	+	302.3	288
444160at33208	Complete	2	46422250	46564538	+	245.1	192
444231at33208	Complete	1	33971757	33972922	-	42.2	128
445031at33208	Missing
445034at33208	Complete	1	137549306	137637315	-	277.8	307
445091at33208	Complete	1	20671322	20680788	-	181.8	263
446000at33208	Complete	1	166690784	166691683	-	247.8	189
446031at33208	Missing
447320at33208	Fragmented	1	89391889	89392155	+	55.2	67
447400at33208	Missing
448196at33208	Complete	5	11974674	11980677	+	343.3	218
448514at33208	Missing
449056at33208	Missing
449139at33208	Complete	2	77444697	77455214	-	284.6	317
449189at33208	Complete	4	18699394	18709569	+	342.7	334
450643at33208	Missing
450785at33208	Complete	1	21478510	21492851	+	74.7	93
451242at33208	Complete	1	124467009	124467968	+	159.8	185
451957at33208	Complete	2	57682714	57700379	+	426.0	361
452208at33208	Complete	2	159018429	159048974	+	148.0	177
452499at33208	Complete	4	26261498	26278526	-	264.1	229
452574at33208	Missing
453049at33208	Missing
453052at33208	Missing
453056at33208	Complete	2	60349110	60372244	-	253.7	316
453687at33208	Complete	2	3672625	3675840	-	204.1	294
454911at33208	Complete	6	13234972	13284235	-	246.8	455
455512at33208	Complete	7	19025058	19033904	-	106.8	168
455941at33208	Complete	1	117778844	117792063	+	180.5	178
456998at33208	Missing
457777at33208	Complete	2	137765951	137789062	+	299.3	303
458807at33208	Complete	7	12269034	12286280	+	290.5	251
458974at33208	Fragmented	1	144757476	144757667	-	60.7	61
458988at33208	Missing
459253at33208	Complete	1	163180317	163185013	+	256.8	218
460044at33208	Complete	1	48417489	48434653	-	238.5	315
460518at33208	Complete	2	124953346	124987441	+	332.5	275
461123at33208	Complete	1	70285754	70315250	+	136.7	175
461193at33208	Complete	7	1767411	1769798	+	159.3	204
462325at33208	Duplicated	1	67860093	67861046	+	178.0	248
462325at33208	Duplicated	5	26268103	26269080	-	179.2	267
462325at33208	Duplicated	5	27057048	27058254	-	181.2	253
462325at33208	Duplicated	1:67874097-67884054	67882939	67884054	+	184.5	294
462325at33208	Duplicated	1	106177507	106178613	-	185.5	294
462325at33208	Duplicated	1:105967224-106005634	106004519	106005634	-	185.9	294
462325at33208	Duplicated	5:27040556-27099245	27071405	27072684	-	189.4	294
462325at33208	Duplicated	1	106197065	106198168	-	190.4	294
462897at33208	Complete	2	168025049	168059733	+	208.5	244
463071at33208	Missing
464204at33208	Missing
464243at33208	Missing
464286at33208	Missing
464312at33208	Complete	2	108036294	108054248	+	219.8	282
464987at33208	Complete	1	36986159	37043870	+	199.7	156
465092at33208	Complete	6	27804606	27814870	-	312.8	220
465401at33208	Missing
465512at33208	Complete	1	166862004	166973996	-	235.6	607
465651at33208	Complete	1	175564769	175669444	-	71.3	108
465703at33208	Complete	1	67916547	67935809	-	202.3	201
465933at33208	Complete	2	156620112	156632439	+	294.2	227
466616at33208	Complete	6	428818	445366	+	215.8	395
466942at33208	Missing
467106at33208	Complete	3	5773002	6081818	-	291.5	256
467142at33208	Fragmented	3	10747557	10765515	-	177.3	169
467744at33208	Complete	2	106145798	106146627	+	156.1	210
468248at33208	Fragmented	1	25471521	25485579	-	169.5	148
468359at33208	Complete	1	168587967	168602374	+	183.2	280
468631at33208	Fragmented	1	119212323	119219791	+	99.0	96
468710at33208	Complete	3	10786776	10939294	+	104.1	161
468757at33208	Complete	1	708037	730278	+	130.8	170
469367at33208	Complete	2	84523375	84533514	+	309.8	259
470197at33208	Missing
470523at33208	Complete	1	128450503	128478804	+	165.0	198
471608at33208	Complete	2	126564484	126567135	+	215.6	213
471787at33208	Complete	1	32253468	32284111	-	341.7	287
472313at33208	Complete	1	106424408	106462768	+	285.4	185
472352at33208	Missing
473106at33208	Complete	1	160699589	160713630	-	330.5	279
474144at33208	Complete	7	13070482	13122524	+	121.2	156
474302at33208	Missing
474387at33208	Complete	1	102501485	102520210	-	311.5	288
475826at33208	Complete	2	16556390	16577343	+	217.3	197
476036at33208	Duplicated	1	5491883	5504140	-	274.7	232
476036at33208	Duplicated	1	5486949	5491233	+	294.9	226
477052at33208	Missing
477939at33208	Complete	1	212562071	212642250	+	112.1	288
477998at33208	Complete	2	102298897	102310737	-	87.2	359
478073at33208	Complete	5	16743596	16751841	-	402.0	226
478984at33208	Complete	5	16465486	16473721	-	221.3	210
480700at33208	Missing
480735at33208	Fragmented	2	135428556	135440320	-	139.9	136
481557at33208	Complete	1	43086026	43088289	+	41.6	214
482691at33208	Complete	2	71375402	71394486	-	222.5	184
483489at33208	Complete	2	20508256	20518533	-	182.9	254
485003at33208	Missing
485696at33208	Complete	2	118365218	118398905	-	88.3	224
486370at33208	Complete	2	72225897	72250695	-	138.6	203
486431at33208	Complete	1	113413942	113420330	-	261.0	336
486743at33208	Fragmented	1	172034670	172034996	-	60.7	93
486993at33208	Duplicated	1	66902834	66916699	+	222.2	243
486993at33208	Duplicated	1	66950046	66952613	-	238.0	235
487873at33208	Missing
487987at33208	Missing
488559at33208	Complete	6	10490360	10492357	+	98.8	201
488635at33208	Missing
489359at33208	Fragmented	2	74041012	74041206	-	64.0	58
489858at33208	Fragmented	1	98944276	98958487	+	150.7	119
489997at33208	Missing
490248at33208	Fragmented	1	53834653	53838029	-	151.9	123
490961at33208	Missing
491252at33208	Complete	5	18506500	18686235	+	152.5	168
491289at33208	Missing
492033at33208	Complete	2	127701550	127704811	-	172.4	155
493148at33208	Fragmented	1	111216938	111217267	-	79.5	69
493505at33208	Missing
493913at33208	Complete	1	3997718	4009331	-	348.0	353
494057at33208	Missing
495100at33208	Complete	1	114154383	114160119	-	337.8	217
495175at33208	Complete	2	101768065	101768889	+	131.5	141
495207at33208	Complete	1	125172509	125185250	+	141.4	219
495311at33208	Complete	2	33797918	33798623	+	203.3	162
495329at33208	Missing
495389at33208	Missing
495605at33208	Complete	1	100306035	100326494	-	318.0	229
495802at33208	Missing
495926at33208	Complete	1	26390893	26396758	+	65.8	111
496070at33208	Complete	1	212540578	212541078	-	40.9	103
496219at33208	Complete	1	39597537	39635675	-	283.4	242
498535at33208	Complete	1	8450409	8459326	-	151.9	164
500261at33208	Complete	1	89254663	89264146	+	180.7	264
500808at33208	Fragmented	1	207421624	207425165	-	175.1	230
501396at33208	Complete	1	117526698	117531820	+	281.9	168
501546at33208	Complete	niri01200033	34790	35422	+	57.9	124
501788at33208	Complete	2	55074403	55076784	-	149.5	155
502128at33208	Complete	2	39073650	39085017	+	152.4	195
502407at33208	Complete	1	113935400	113954690	-	218.7	171
502429at33208	Missing
502584at33208	Missing
502691at33208	Complete	1	208007537	208025254	-	287.8	204
503333at33208	Complete	2	147090896	147183181	+	266.8	210
503828at33208	Missing
504207at33208	Complete	2	53185422	53199564	+	197.4	253
504292at33208	Complete	2	62558050	62567032	-	153.7	181
504691at33208	Complete	2	63624807	63636602	-	102.2	122
504731at33208	Complete	1	106527969	106528890	+	294.6	237
504912at33208	Fragmented	2	159844873	159845568	+	52.5	51
505248at33208	Complete	2	77396222	77405088	-	197.8	169
505718at33208	Complete	1	212642353	212650290	-	55.1	100
508188at33208	Complete	1	136039158	136048088	-	220.7	204
508379at33208	Complete	1	94432627	94433383	+	182.2	127
508986at33208	Missing
509494at33208	Complete	2	35891134	35900513	+	213.4	138
509816at33208	Complete	1	161274453	161282437	-	118.2	145
510174at33208	Complete	2	21734392	21758190	-	282.2	270
510522at33208	Complete	2	94119067	94119936	+	175.3	198
510581at33208	Missing
511272at33208	Fragmented	1	20573282	20579360	+	93.0	151
511386at33208	Missing
511575at33208	Fragmented	5	21203122	21208389	+	100.0	58
511668at33208	Complete	1	172290739	172297589	+	113.7	175
514121at33208	Missing
514296at33208	Complete	1	7626069	7642218	-	196.2	135
514565at33208	Complete	2	160841728	160850080	-	335.7	193
