# BUSCO version is: 5.0.0 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of species: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
132087at33208	Complete	SM_V7_1	21145511	21176989	+	523.0	659
134492at33208	Complete	SM_V7_1	33745754	33756390	-	917.0	880
135294at33208	Complete	SM_V7_ZW	17434581	17491539	+	251.8	418
137383at33208	Complete	SM_V7_4	23611333	23634578	+	747.5	654
139188at33208	Complete	SM_V7_ZW	87175660	87208034	-	285.9	557
143619at33208	Complete	SM_V7_1	26569774	26578532	+	190.4	266
143997at33208	Complete	SM_V7_ZW	66579383	66591607	-	381.2	382
146671at33208	Complete	SM_V7_1	39289672	39315372	-	713.3	676
147873at33208	Complete	SM_V7_2	30478539	30493338	-	835.1	565
148067at33208	Complete	SM_V7_4	7951539	7966482	+	168.2	444
148325at33208	Complete	SM_V7_3	23920664	23942430	-	171.5	191
152327at33208	Missing
152977at33208	Complete	SM_V7_1	88759032	88796259	-	377.8	463
153034at33208	Complete	SM_V7_ZW	6172749	6195450	-	655.6	487
157109at33208	Complete	SM_V7_5	16091992	16092639	+	74.6	181
157138at33208	Missing
158845at33208	Complete	SM_V7_2	23446917	23468910	+	143.2	428
158962at33208	Complete	SM_V7_2	25369889	25409405	-	319.8	423
162821at33208	Fragmented	SM_V7_4	23641875	23652796	-	328.1	252
164767at33208	Fragmented	SM_V7_6	7031718	7057644	+	232.0	349
166097at33208	Missing
168850at33208	Complete	SM_V7_2	27455065	27466786	-	555.0	481
168924at33208	Complete	SM_V7_1	13200256	13232180	+	481.3	554
169864at33208	Complete	SM_V7_3	18611088	18620643	-	268.5	464
172677at33208	Complete	SM_V7_2	42756301	42777074	-	96.9	210
176247at33208	Complete	SM_V7_ZW	70347660	70368456	-	320.4	314
177718at33208	Complete	SM_V7_3	3138796	3153876	+	330.0	348
177858at33208	Duplicated	SM_V7_ZW	74342786	74367593	-	794.0	581
177858at33208	Duplicated	SM_V7_ZWH014	4860	33712	-	796.2	581
178537at33208	Complete	SM_V7_5	12615082	12626580	+	912.7	470
179485at33208	Complete	SM_V7_3	15575185	15595949	-	445.8	508
180808at33208	Missing
182834at33208	Complete	SM_V7_ZW	4280842	4295241	+	406.2	472
184508at33208	Complete	SM_V7_6	2729518	2744827	+	465.7	499
184717at33208	Complete	SM_V7_3	7703846	7715275	-	826.5	462
186208at33208	Complete	SM_V7_1	57042563	57061808	-	860.3	736
186707at33208	Missing
187280at33208	Missing
189414at33208	Complete	SM_V7_ZW	83382068	83395592	+	100.4	415
190726at33208	Complete	SM_V7_5	8843079	8884745	-	456.8	387
191938at33208	Missing
192250at33208	Complete	SM_V7_1	47213079	47221268	-	361.1	332
194754at33208	Missing
195986at33208	Complete	SM_V7_5	19227616	19244357	+	787.0	604
196950at33208	Complete	SM_V7_1	24144989	24159316	-	261.4	387
197549at33208	Missing
197652at33208	Complete	SM_V7_2	46583826	46600128	-	630.7	428
200997at33208	Complete	SM_V7_ZW	54507701	54519452	+	478.7	503
201397at33208	Missing
202545at33208	Complete	SM_V7_4	2259685	2271529	+	297.7	303
203128at33208	Complete	SM_V7_3	20122306	20145464	+	835.7	438
203698at33208	Missing
205220at33208	Missing
206786at33208	Complete	SM_V7_1	20304600	20322328	-	295.4	271
206858at33208	Missing
207599at33208	Complete	SM_V7_1	54865509	54880103	+	394.6	353
208219at33208	Missing
210614at33208	Duplicated	SM_V7_2	38226524	38263868	+	229.9	604
210614at33208	Duplicated	SM_V7_2H002	35682	76571	-	238.5	606
212972at33208	Complete	SM_V7_4	11045721	11064901	-	255.7	334
214788at33208	Complete	SM_V7_1	24389446	24419651	+	236.2	504
215654at33208	Complete	SM_V7_1	11936050	11940983	-	560.6	414
216257at33208	Missing
216563at33208	Complete	SM_V7_6	22636037	22658519	-	100.1	218
218441at33208	Fragmented	SM_V7_ZW	79664132	79666142	-	139.8	140
219795at33208	Complete	SM_V7_3	44025786	44054094	+	172.5	409
219856at33208	Complete	SM_V7_ZW	49360674	49368038	+	580.4	393
222489at33208	Complete	SM_V7_4	16578964	16587864	-	612.2	332
223234at33208	Complete	SM_V7_ZW	38543960	38546148	+	140.1	259
224280at33208	Complete	SM_V7_6	20362284	20371513	+	700.0	437
226335at33208	Missing
226941at33208	Duplicated	SM_V7_1	19285680	19350663	+	374.1	385
226941at33208	Duplicated	SM_V7_1	20787796	20803034	-	416.2	403
227087at33208	Complete	SM_V7_1	75092681	75137374	-	471.1	679
227453at33208	Complete	SM_V7_ZW	7767490	7795106	-	116.8	300
227979at33208	Fragmented	SM_V7_ZW	40741269	40751731	-	158.4	267
231157at33208	Complete	SM_V7_ZW	51620708	51637822	+	390.4	416
231700at33208	Fragmented	SM_V7_ZW	51593423	51594976	-	75.0	84
234290at33208	Complete	SM_V7_3	26624731	26668594	-	377.7	314
235149at33208	Complete	SM_V7_1	64766125	64784148	-	233.1	450
235430at33208	Missing
235458at33208	Complete	SM_V7_3	24225646	24234827	-	306.9	385
239016at33208	Complete	SM_V7_2	37263422	37274676	-	306.3	412
239149at33208	Missing
239597at33208	Missing
240437at33208	Complete	SM_V7_1	20618048	20623094	+	299.6	230
244863at33208	Complete	SM_V7_ZW	52326165	52329364	-	258.4	461
245482at33208	Complete	SM_V7_ZW	66325946	66332352	+	391.2	400
245567at33208	Complete	SM_V7_3	24693036	24726592	-	239.6	363
246241at33208	Complete	SM_V7_ZW	46827961	46849394	+	412.1	331
247183at33208	Complete	SM_V7_ZW	29373119	29404966	+	442.9	510
247905at33208	Complete	SM_V7_ZW	42406527	42432381	-	175.2	317
249486at33208	Complete	SM_V7_1	11893756	11905347	+	224.8	319
251076at33208	Complete	SM_V7_ZW	29934721	29952427	+	486.1	307
251577at33208	Complete	SM_V7_1	18540097	18548726	+	101.1	159
255117at33208	Complete	SM_V7_2	12524189	12549521	-	443.9	603
255242at33208	Complete	SM_V7_4	36043620	36049129	+	197.5	235
255924at33208	Missing
257141at33208	Complete	SM_V7_ZW	18797497	18814652	-	177.3	214
257339at33208	Complete	SM_V7_ZW	52975783	52986335	-	205.3	278
259581at33208	Missing
260752at33208	Complete	SM_V7_2	14149913	14208715	-	335.7	516
261284at33208	Complete	SM_V7_3	30499038	30512499	+	258.9	498
261614at33208	Missing
262757at33208	Complete	SM_V7_4	36053420	36080287	-	193.1	326
266460at33208	Complete	SM_V7_3	2810238	2819672	-	447.3	446
266469at33208	Complete	SM_V7_ZW	37671286	37686541	-	138.5	182
266808at33208	Complete	SM_V7_2	33029876	33052562	-	415.0	307
267439at33208	Complete	SM_V7_4	28491721	28508701	-	648.9	405
268134at33208	Missing
268397at33208	Complete	SM_V7_ZW	27830774	27858775	+	468.4	561
270594at33208	Complete	SM_V7_3	3310122	3331005	+	415.8	598
271297at33208	Complete	SM_V7_5	11587124	11604840	+	254.8	270
271742at33208	Complete	SM_V7_5	18489271	18517512	-	487.4	388
272605at33208	Missing
273040at33208	Complete	SM_V7_6	22847665	22871674	-	137.2	102
273367at33208	Complete	SM_V7_2	32405075	32418654	+	65.5	208
273989at33208	Fragmented	SM_V7_7	14593579	14666348	+	358.1	359
274044at33208	Complete	SM_V7_2	15594065	15605505	-	288.8	291
274064at33208	Missing
274769at33208	Complete	SM_V7_ZW	37483675	37497327	-	342.9	308
274992at33208	Complete	SM_V7_6	12991920	13001466	-	203.9	329
277935at33208	Complete	SM_V7_3	48934619	48966427	-	279.8	502
278227at33208	Complete	SM_V7_4	6248535	6259041	-	340.4	303
279631at33208	Missing
279992at33208	Complete	SM_V7_3	47844465	47857786	+	327.1	332
280914at33208	Complete	SM_V7_1	58519183	58537740	-	150.1	488
281304at33208	Complete	SM_V7_ZW	28865450	28871586	-	187.8	308
281693at33208	Complete	SM_V7_4	20684491	20700677	+	535.8	583
283637at33208	Complete	SM_V7_1	27435742	27437977	-	594.2	361
284059at33208	Fragmented	SM_V7_ZW	13470401	13478306	-	97.2	127
285146at33208	Complete	SM_V7_ZW	84840968	84863831	-	324.7	271
285902at33208	Complete	SM_V7_ZW	44501714	44513060	+	149.3	277
285966at33208	Complete	SM_V7_1	17486541	17502429	-	201.8	338
286553at33208	Complete	SM_V7_1	86033701	86061568	-	164.9	243
289235at33208	Complete	SM_V7_5	14955340	14968182	-	85.8	199
289928at33208	Complete	SM_V7_1	61789454	61794002	+	53.1	147
291505at33208	Complete	SM_V7_1	17361760	17373271	-	417.4	422
291875at33208	Fragmented	SM_V7_3	41736223	41739752	-	54.3	76
295556at33208	Missing
295775at33208	Complete	SM_V7_2	13828188	13847417	+	209.8	232
300303at33208	Complete	SM_V7_3	40752934	40774546	+	111.3	268
301572at33208	Complete	SM_V7_1	86827914	86841893	+	550.2	408
302186at33208	Fragmented	SM_V7_4	41216514	41224583	+	19.9	96
302279at33208	Complete	SM_V7_2	13142774	13144848	-	477.9	309
302921at33208	Missing
303117at33208	Complete	SM_V7_4	41510634	41526602	-	324.2	306
304388at33208	Missing
305260at33208	Complete	SM_V7_2	19859511	19879886	+	468.5	359
306101at33208	Complete	SM_V7_1	33653338	33662900	-	227.4	247
307109at33208	Missing
308610at33208	Complete	SM_V7_1	23998514	24003378	+	463.1	362
311438at33208	Missing
311758at33208	Complete	SM_V7_3	6366503	6368335	+	508.6	462
311761at33208	Complete	SM_V7_1	68029163	68045930	+	223.8	391
312577at33208	Complete	SM_V7_2	36173352	36181315	-	159.5	306
313091at33208	Complete	SM_V7_4	27291100	27292107	-	186.9	204
315044at33208	Complete	SM_V7_1	32075827	32095887	+	245.3	374
315393at33208	Complete	SM_V7_ZW	43372377	43392705	+	373.6	307
317470at33208	Complete	SM_V7_6	19132420	19155833	+	268.4	244
318483at33208	Missing
318532at33208	Complete	SM_V7_ZW:22619176-22624684	22623384	22624684	+	380.9	281
319574at33208	Complete	SM_V7_4	6280273	6310835	-	254.6	244
320390at33208	Complete	SM_V7_1	61389127	61397064	+	154.5	265
321332at33208	Missing
323399at33208	Missing
323473at33208	Complete	SM_V7_4	16148020	16152678	+	383.3	300
324249at33208	Complete	SM_V7_4H017	30000	37183	+	203.1	245
325183at33208	Missing
327301at33208	Complete	SM_V7_7	17115986	17121987	+	136.3	226
331112at33208	Missing
331186at33208	Missing
332870at33208	Complete	SM_V7_ZW	1523476	1530024	+	121.1	175
333062at33208	Complete	SM_V7_ZW	5279120	5294726	+	421.4	340
333800at33208	Complete	SM_V7_2	37224754	37253179	-	209.3	496
334272at33208	Complete	SM_V7_3	31557049	31651973	+	192.8	351
334331at33208	Complete	SM_V7_4	12892377	12914445	+	641.7	500
334336at33208	Complete	SM_V7_ZW	38350208	38371019	+	368.5	397
334342at33208	Complete	SM_V7_4	41428128	41470808	+	248.5	492
334764at33208	Complete	SM_V7_1	39654229	39681203	-	174.0	236
334820at33208	Complete	SM_V7_3	5640811	5652342	+	150.1	213
335107at33208	Missing
336647at33208	Missing
338191at33208	Complete	SM_V7_5	24518110	24529497	+	459.0	461
338482at33208	Complete	SM_V7_2	9457531	9470238	-	275.5	421
339127at33208	Complete	SM_V7_6	11099090	11113216	+	257.1	331
339319at33208	Missing
340558at33208	Complete	SM_V7_6	9091908	9109443	+	153.7	238
340577at33208	Complete	SM_V7_ZW	56566239	56586868	-	273.1	458
344338at33208	Duplicated	SM_V7_ZW	54045398	54047161	-	315.9	308
344338at33208	Duplicated	SM_V7_4	32922284	32957997	-	317.1	306
344346at33208	Complete	SM_V7_4	38765631	38768431	+	101.0	260
344442at33208	Fragmented	SM_V7_2	2305732	2306662	-	105.9	134
344581at33208	Complete	SM_V7_1	84323802	84329662	-	295.3	239
344611at33208	Missing
345099at33208	Complete	SM_V7_ZW	41005774	41021138	-	315.9	446
345959at33208	Missing
346541at33208	Complete	SM_V7_ZW	80296710	80302766	-	227.9	248
347600at33208	Complete	SM_V7_1	41837320	41845811	-	390.8	288
348449at33208	Complete	SM_V7_ZW	36645008	36658822	+	155.8	214
348544at33208	Complete	SM_V7_2	2473672	2475180	+	351.2	317
348761at33208	Complete	SM_V7_1	30971798	30980784	+	213.0	223
349064at33208	Complete	SM_V7_2	29490710	29519467	+	304.1	277
349627at33208	Complete	SM_V7_ZW	31969330	32023561	-	74.7	216
351226at33208	Complete	SM_V7_1	32666450	32675187	+	58.2	232
352600at33208	Complete	SM_V7_2	17862915	17868299	-	438.7	283
352854at33208	Complete	SM_V7_7	1559208	1571381	+	372.3	280
353286at33208	Complete	SM_V7_6	4138221	4164191	-	279.1	346
353768at33208	Fragmented	SM_V7_3	5111380	5116005	-	215.8	240
354829at33208	Complete	SM_V7_2	5649236	5657485	+	427.8	277
354949at33208	Complete	SM_V7_5	24150864	24196776	+	156.0	260
355210at33208	Complete	SM_V7_ZW	32890243	32896688	-	318.8	324
355739at33208	Complete	SM_V7_4	8658034	8659011	-	208.6	245
356175at33208	Missing
356334at33208	Complete	SM_V7_4	923881	968319	+	325.2	585
356503at33208	Fragmented	SM_V7_4	34188755	34211759	-	174.9	140
357580at33208	Complete	SM_V7_ZW	53487875	53497461	+	340.8	252
359075at33208	Complete	SM_V7_3	7299464	7309253	+	372.5	343
359324at33208	Missing
359369at33208	Missing
359532at33208	Missing
360379at33208	Missing
360753at33208	Complete	SM_V7_1	10895365	10910516	+	264.5	226
361100at33208	Complete	SM_V7_1	15340735	15347375	-	245.7	267
361203at33208	Complete	SM_V7_2H031:6389-43361813	6389	16951	-	358.8	387
361216at33208	Missing
363634at33208	Complete	SM_V7_2	28249049	28252738	-	129.7	198
363840at33208	Missing
363851at33208	Complete	SM_V7_3	26574848	26584909	+	280.2	297
364383at33208	Complete	SM_V7_3	13251213	13259668	-	383.6	325
364694at33208	Complete	SM_V7_2	6445632	6458871	-	562.7	464
365323at33208	Missing
365561at33208	Complete	SM_V7_1	58730579	58740706	+	426.2	323
365691at33208	Complete	SM_V7_4	41557950	41570989	-	199.1	238
366124at33208	Complete	SM_V7_3	20270785	20285419	-	244.2	234
366814at33208	Complete	SM_V7_4	24849074	24852407	-	409.1	281
366936at33208	Complete	SM_V7_1	35097025	35113166	-	356.1	211
367493at33208	Missing
367551at33208	Complete	SM_V7_2	35936539	35944905	+	496.7	369
367596at33208	Complete	SM_V7_3	1712850	1728304	+	397.3	434
367957at33208	Complete	SM_V7_1	79562773	79574837	-	393.4	286
368565at33208	Complete	SM_V7_1	20522109	20536356	-	443.7	329
368670at33208	Missing
368875at33208	Missing
371241at33208	Complete	SM_V7_ZW	58178102	58183916	-	225.9	175
371297at33208	Complete	SM_V7_4	17582042	17590769	-	505.6	328
371526at33208	Complete	SM_V7_3	25729116	25757097	+	306.8	203
372257at33208	Complete	SM_V7_3	49980903	49984045	+	239.2	207
372707at33208	Complete	SM_V7_7	5585084	5592529	+	296.7	234
373040at33208	Complete	SM_V7_ZW	53446358	53451681	-	385.3	251
376982at33208	Complete	SM_V7_2	10319035	10320154	-	437.2	251
378033at33208	Complete	SM_V7_2	43867838	43918752	-	180.1	265
378316at33208	Complete	SM_V7_1	34179314	34206313	-	431.9	267
378768at33208	Complete	SM_V7_1	43369219	43370824	+	391.1	234
378913at33208	Complete	SM_V7_1	53192720	53200845	-	187.8	134
379076at33208	Complete	SM_V7_1	84119862	84125996	+	101.4	163
379636at33208	Complete	SM_V7_5	8710230	8726294	-	268.4	272
379771at33208	Fragmented	SM_V7_ZW	23595573	23625552	-	49.8	93
380583at33208	Complete	SM_V7_5	14369282	14381618	-	344.6	270
381303at33208	Missing
382000at33208	Missing
382262at33208	Fragmented	SM_V7_2	36111175	36111318	-	50.0	30
382750at33208	Complete	SM_V7_4	15013620	15022436	+	258.4	330
383313at33208	Missing
384187at33208	Complete	SM_V7_3	25021939	25023644	-	652.9	427
386666at33208	Missing
387079at33208	Missing
387117at33208	Complete	SM_V7_2	14791977	14796061	+	177.2	163
387878at33208	Complete	SM_V7_2	33203164	33214041	-	262.4	337
389367at33208	Complete	SM_V7_2	46509865	46521776	+	316.0	232
389527at33208	Complete	SM_V7_ZW	67763662	67782268	+	533.3	578
389570at33208	Complete	SM_V7_6	19052103	19075907	-	380.1	317
389591at33208	Complete	SM_V7_3	37348704	37355647	+	185.4	223
390192at33208	Complete	SM_V7_3	45641680	45650290	-	345.6	315
390402at33208	Complete	SM_V7_2	3200475	3205936	+	271.7	235
391896at33208	Complete	SM_V7_1	25378391	25384916	+	342.5	262
393219at33208	Complete	SM_V7_1	35471974	35479051	-	91.1	247
393291at33208	Missing
393419at33208	Complete	SM_V7_6	10017387	10033172	-	341.3	417
393895at33208	Complete	SM_V7_4	5403335	5411043	+	638.6	416
395147at33208	Complete	SM_V7_ZW	21785278	21796055	-	304.9	285
395183at33208	Complete	SM_V7_1	52385158	52402209	+	273.4	172
395556at33208	Complete	SM_V7_1:65775153-65826004	65824585	65826004	-	149.0	212
395919at33208	Duplicated	SM_V7_ZWH001	83548	90063	+	267.9	304
395919at33208	Duplicated	SM_V7_ZW	5961395	5967590	-	268.1	303
395948at33208	Complete	SM_V7_3	25416186	25449896	-	150.3	421
396237at33208	Missing
397019at33208	Complete	SM_V7_ZW	55889073	55901211	+	485.5	315
397659at33208	Missing
398013at33208	Complete	SM_V7_ZW	73073334	73078337	-	424.9	278
398202at33208	Complete	SM_V7_4	25811747	25814844	-	70.4	169
398607at33208	Complete	SM_V7_3	28367363	28372079	+	271.8	219
399092at33208	Complete	SM_V7_1	57226190	57231379	+	246.7	185
399439at33208	Missing
400042at33208	Complete	SM_V7_ZW	85891734	85897484	+	194.9	306
401196at33208	Complete	SM_V7_4H021:9421-32914453	9421	15760	-	175.2	160
401220at33208	Complete	SM_V7_2	29824349	29840842	+	294.7	397
401679at33208	Missing
401779at33208	Complete	SM_V7_1	54559888	54586674	+	361.9	268
403171at33208	Missing
403817at33208	Fragmented	SM_V7_4	22318484	22319013	+	18.3	63
404988at33208	Complete	SM_V7_6	18540987	18542357	-	189.5	304
405257at33208	Complete	SM_V7_ZW	70804091	70811644	-	137.4	251
406927at33208	Complete	SM_V7_3	1560578	1560886	+	91.2	93
407472at33208	Complete	SM_V7_6	14228779	14243956	-	198.2	463
409006at33208	Missing
409186at33208	Missing
411515at33208	Complete	SM_V7_ZW	36898209	36913476	+	265.8	244
411664at33208	Missing
411755at33208	Complete	SM_V7_7	8183449	8205367	-	371.7	366
412370at33208	Missing
412542at33208	Complete	SM_V7_6	13032450	13035272	+	220.6	230
412930at33208	Complete	SM_V7_1	41068280	41091241	+	215.9	284
413334at33208	Complete	SM_V7_ZW	3395418	3405053	+	185.3	271
414001at33208	Complete	SM_V7_ZW	38379188	38388728	-	364.9	275
414571at33208	Complete	SM_V7_2	12381307	12387129	+	290.2	209
414579at33208	Complete	SM_V7_4	9240905	9259816	-	265.5	269
414603at33208	Complete	SM_V7_1	15021458	15034865	+	153.3	379
415618at33208	Missing
416175at33208	Complete	SM_V7_ZW	44676567	44677736	+	189.4	251
418979at33208	Complete	SM_V7_7	7019593	7025448	-	146.4	142
419502at33208	Complete	SM_V7_3	14962082	14964134	+	239.5	189
419914at33208	Missing
421396at33208	Missing
421685at33208	Fragmented	SM_V7_ZW	3737739	3789031	-	111.8	148
421732at33208	Complete	SM_V7_4	33761155	33779360	-	151.3	277
422158at33208	Missing
422751at33208	Complete	SM_V7_4	8697530	8698882	+	482.1	346
423799at33208	Complete	SM_V7_2	7940009	7943063	+	242.2	252
423848at33208	Missing
424392at33208	Complete	SM_V7_1	2318041	2322431	-	324.4	229
424569at33208	Complete	SM_V7_ZW	10947006	10952343	+	142.7	158
424646at33208	Missing
427349at33208	Complete	SM_V7_6	12004223	12010484	-	326.9	237
427789at33208	Complete	SM_V7_ZW	84983053	84995793	+	442.4	396
428202at33208	Complete	SM_V7_2:12886-20796567	20795482	20796567	+	158.7	260
428754at33208	Missing
429011at33208	Missing
429274at33208	Complete	SM_V7_3	17429857	17437753	+	190.2	194
429751at33208	Missing
430701at33208	Missing
432050at33208	Complete	SM_V7_ZW	29454039	29455368	-	361.6	244
432155at33208	Missing
432287at33208	Missing
432522at33208	Missing
433216at33208	Missing
433606at33208	Missing
434068at33208	Complete	SM_V7_2	33788416	33794189	+	451.7	365
434863at33208	Complete	SM_V7_ZW	14854804	14865514	+	186.3	230
435253at33208	Missing
435678at33208	Complete	SM_V7_6	24232591	24242606	-	216.6	275
435921at33208	Complete	SM_V7_2	25940234	25941892	+	150.0	118
435939at33208	Missing
436007at33208	Complete	SM_V7_5	24925494	24938378	+	414.5	375
436098at33208	Complete	SM_V7_ZW	54824739	54832337	-	207.4	201
436539at33208	Missing
437653at33208	Complete	SM_V7_ZW	34405898	34412745	+	168.7	135
438133at33208	Complete	SM_V7_4	29289721	29291664	-	475.5	301
438433at33208	Complete	SM_V7_4	45691458	45696144	-	311.1	202
438453at33208	Complete	SM_V7_6	22832425	22837216	-	289.5	236
439736at33208	Complete	SM_V7_2	20432295	20444791	+	303.8	342
440195at33208	Complete	SM_V7_1	31760301	31764829	-	116.7	185
440493at33208	Complete	SM_V7_1	33135619	33142923	+	230.1	252
441575at33208	Fragmented	SM_V7_5	14478852	14480829	-	322.2	315
442169at33208	Missing
442203at33208	Complete	SM_V7_3	27942178	27947099	+	317.2	343
442823at33208	Complete	SM_V7_1	53062704	53083172	+	225.0	313
443305at33208	Complete	SM_V7_4	23351010	23362124	-	62.7	255
443518at33208	Complete	SM_V7_ZW	31155914	31164544	+	264.5	220
443659at33208	Complete	SM_V7_3	15488007	15497134	-	110.3	115
443928at33208	Complete	SM_V7_3	27889166	27895996	+	330.2	274
444160at33208	Complete	SM_V7_ZW	66965875	66971978	-	233.8	197
444231at33208	Missing
445031at33208	Missing
445034at33208	Complete	SM_V7_4	41383226	41391113	+	283.9	259
445091at33208	Complete	SM_V7_1	41435007	41445252	-	165.3	272
446000at33208	Complete	SM_V7_4	38113359	38119570	+	237.4	244
446031at33208	Missing
447320at33208	Missing
447400at33208	Missing
448196at33208	Complete	SM_V7_ZW	73446048	73455455	+	343.8	218
448514at33208	Missing
449056at33208	Fragmented	SM_V7_ZW	55998950	55999458	-	214.3	131
449139at33208	Complete	SM_V7_ZW	39169113	39175424	-	294.8	315
449189at33208	Complete	SM_V7_5	16692062	16704867	+	352.3	357
450643at33208	Complete	SM_V7_3	5661731	5670387	+	54.1	194
450785at33208	Complete	SM_V7_6	10873125	10902536	+	124.6	93
451242at33208	Complete	SM_V7_2	4243850	4244803	-	171.1	198
451957at33208	Complete	SM_V7_ZW	28204168	28220894	-	419.8	358
452208at33208	Complete	SM_V7_3	16807417	16813148	+	213.1	188
452499at33208	Complete	SM_V7_5	510636	568366	+	312.1	251
452574at33208	Complete	SM_V7_3	1060112	1073799	-	333.1	345
453049at33208	Fragmented	SM_V7_ZW	84489734	84506680	-	53.2	150
453052at33208	Missing
453056at33208	Missing
453687at33208	Complete	SM_V7_ZW	30402840	30427633	+	233.1	262
454911at33208	Complete	SM_V7_1	19360682	19402050	-	270.5	476
455512at33208	Complete	SM_V7_7	11442829	11449161	+	127.8	153
455941at33208	Complete	SM_V7_6	9843869	9850284	+	163.9	200
456998at33208	Missing
457777at33208	Complete	SM_V7_ZW	68820287	68837370	-	265.7	283
458807at33208	Complete	SM_V7_7	14369768	14376721	-	310.4	224
458974at33208	Fragmented	SM_V7_2	41648540	41648731	+	59.9	62
458988at33208	Missing
459253at33208	Complete	SM_V7_2	43744562	43748380	-	294.8	211
460044at33208	Complete	SM_V7_6	11547842	11557730	-	207.0	239
460518at33208	Complete	SM_V7_ZW	35027826	35039571	-	307.5	273
461123at33208	Complete	SM_V7_6	20380188	20385392	-	186.0	215
461193at33208	Complete	SM_V7_7	10177641	10180360	-	154.1	193
462325at33208	Complete	SM_V7_4	24367468	24380326	+	257.7	297
462897at33208	Complete	SM_V7_3	28413762	28431486	+	335.5	327
463071at33208	Missing
464204at33208	Missing
464243at33208	Complete	SM_V7_ZW	35839543	35843255	-	34.3	72
464286at33208	Missing
464312at33208	Complete	SM_V7_ZW	59199615	59218277	+	237.3	339
464987at33208	Complete	SM_V7_6	4135798	4137906	+	204.0	161
465092at33208	Complete	SM_V7_1	6700655	6709845	+	354.2	220
465401at33208	Missing
465512at33208	Complete	SM_V7_4	9482149	9585606	+	303.0	675
465651at33208	Complete	SM_V7_4	28369878	28370547	+	86.9	112
465703at33208	Complete	SM_V7_6	5707183	5739595	+	230.8	202
465933at33208	Complete	SM_V7_3	24432267	24447171	-	271.0	242
466616at33208	Complete	SM_V7_1	5353631	5364402	-	279.7	412
466942at33208	Missing
467106at33208	Complete	SM_V7_1H016:6166-71971604	6166	21397	-	242.7	225
467142at33208	Complete	SM_V7_5	10465511	10492669	-	155.1	186
467744at33208	Complete	SM_V7_3	31160978	31164609	+	155.2	220
468248at33208	Complete	SM_V7_1	27526195	27540434	-	334.1	272
468359at33208	Duplicated	SM_V7_4	10488002	10549603	+	210.7	235
468359at33208	Duplicated	SM_V7_4H012	22078	35039	-	219.7	262
