chr1_h1	5084398	5084799	chr1_h1_5083826_5085531	321	.
chr1_h1	5122436	5122837	chr1_h1_5122436_5123374	99	.
chr1_h1	5123362	5123763	chr1_h1_5123520_5124234	278	.
chr1_h1	5149835	5150236	chr1_h1_5149727_5150753	28	.
chr1_h1	5151048	5151449	chr1_h1_5150753_5151743	46	.
chr1_h1	5168135	5168536	chr1_h1_5168263_5168602	227	.
chr1_h1	5281507	5281908	chr1_h1_5281344_5283054	1000	.
chr1_h1	5382036	5382437	chr1_h1_5381945_5383312	464	.
chr1_h1	5453223	5453624	chr1_h1_5453091_5454501	711	.
chr1_h1	5521135	5521536	chr1_h1_5520419_5521734	509	.
chr1_h1	5538196	5538597	chr1_h1_5537623_5539089	111	.
chr1_h1	5566407	5566808	chr1_h1_5566308_5567644	957	.
chr1_h1	5568214	5568615	chr1_h1_5568026_5568884	1000	.
chr1_h1	5608333	5608734	chr1_h1_5607945_5608931	206	.
chr1_h1	5649407	5649808	chr1_h1_5649392_5650243	3	.
chr1_h1	5650387	5650788	chr1_h1_5650243_5651077	27	.
chr1_h1	5731859	5732260	chr1_h1_5731753_5732540	188	.
chr1_h1	5790606	5791007	chr1_h1_5790489_5792364	322	.
chr1_h1	5980456	5980857	chr1_h1_5980539_5980744	80	.
chr1_h1	5998039	5998440	chr1_h1_5997499_5999521	773	.
chr1_h1	6040935	6041336	chr1_h1_6040961_6041981	162	.
chr1_h1	6074583	6074984	chr1_h1_6073739_6076555	471	.
chr1_h1	6119021	6119422	chr1_h1_6119092_6119528	29	.
chr1_h1	6168046	6168447	chr1_h1_6167572_6168645	436	.
chr1_h1	6273384	6273785	chr1_h1_6272548_6274226	1000	.
chr1_h1	6323880	6324281	chr1_h1_6323565_6324438	598	.
chr1_h1	6386875	6387276	chr1_h1_6386927_6387679	373	.
chr1_h1	6388197	6388598	chr1_h1_6388103_6388465	200	.
chr1_h1	6416235	6416636	chr1_h1_6415766_6417062	252	.
chr1_h1	6478617	6479018	chr1_h1_6478429_6479570	397	.
chr1_h1	6509659	6510060	chr1_h1_6509115_6511255	248	.
chr1_h1	6805628	6806029	chr1_h1_6805130_6807344	894	.
chr1_h1	6825554	6825955	chr1_h1_6825300_6826048	972	.
chr1_h1	6903725	6904126	chr1_h1_6903577_6904565	1000	.
chr1_h1	6905058	6905459	chr1_h1_6905074_6905531	1000	.
chr1_h1	6999984	7000385	chr1_h1_6998177_7000467	856	.
chr1_h1	7035704	7036105	chr1_h1_7035627_7036001	93	.
chr1_h1	7107377	7107778	chr1_h1_7107189_7107795	1000	.
chr1_h1	7108171	7108572	chr1_h1_7108255_7108487	65	.
chr1_h1	7164865	7165266	chr1_h1_7164889_7165284	43	.
chr1_h1	7264607	7265008	chr1_h1_7263957_7265058	801	.
chr1_h1	7382282	7382683	chr1_h1_7382338_7382725	334	.
chr1_h1	7422015	7422416	chr1_h1_7421594_7422725	1000	.
chr1_h1	7424200	7424601	chr1_h1_7424030_7424584	671	.
chr1_h1	7449643	7450044	chr1_h1_7449561_7450123	725	.
chr1_h1	7468599	7469000	chr1_h1_7468417_7469114	1000	.
chr1_h1	7470686	7471087	chr1_h1_7470730_7471026	940	.
chr1_h1	7496488	7496889	chr1_h1_7496294_7497016	1000	.
chr1_h1	7677929	7678330	chr1_h1_7677919_7678648	1000	.
chr1_h1	7719268	7719669	chr1_h1_7719055_7720194	1000	.
chr1_h1	7813976	7814377	chr1_h1_7812960_7814957	3	.
chr1_h1	7860822	7861223	chr1_h1_7860457_7861245	164	.
chr1_h1	7901358	7901759	chr1_h1_7900420_7902647	1000	.
chr1_h1	8167162	8167563	chr1_h1_8166658_8168851	522	.
chr1_h1	8196472	8196873	chr1_h1_8196452_8197564	183	.
chr1_h1	8230461	8230862	chr1_h1_8229857_8231176	1000	.
chr1_h1	8279235	8279636	chr1_h1_8279318_8279561	83	.
chr1_h1	8409348	8409749	chr1_h1_8409195_8410268	839	.
chr1_h1	8468290	8468691	chr1_h1_8467525_8469013	1000	.
chr1_h1	8597673	8598074	chr1_h1_8597718_8597949	147	.
chr1_h1	8654810	8655211	chr1_h1_8654390_8655387	755	.
chr1_h1	8692320	8692721	chr1_h1_8692174_8693850	922	.
chr1_h1	8912975	8913376	chr1_h1_8912873_8913857	35	.
chr1_h1	8913775	8914176	chr1_h1_8913857_8914256	12	.
chr1_h1	9069808	9070209	chr1_h1_9069794_9070396	28	.
chr1_h1	9078373	9078774	chr1_h1_9078228_9079110	1000	.
chr1_h1	9106553	9106954	chr1_h1_9106022_9107227	541	.
chr1_h1	9131222	9131623	chr1_h1_9130984_9132294	69	.
chr1_h1	9140193	9140594	chr1_h1_9139606_9140811	596	.
chr1_h1	9337762	9338163	chr1_h1_9337840_9338329	67	.
chr1_h1	9471842	9472243	chr1_h1_9471622_9472398	578	.
chr1_h1	9472422	9472823	chr1_h1_9472459_9472785	166	.
chr1_h1	9543552	9543953	chr1_h1_9543631_9543830	279	.
chr1_h1	9568568	9568969	chr1_h1_9568478_9569041	1000	.
chr1_h1	9571346	9571747	chr1_h1_9571183_9571778	1000	.
chr1_h1	9697112	9697513	chr1_h1_9697111_9697413	45	.
chr1_h1	9736942	9737343	chr1_h1_9737026_9737320	236	.
chr1_h1	9804400	9804801	chr1_h1_9804325_9805869	58	.
chr1_h1	9806062	9806463	chr1_h1_9805876_9806786	253	.
chr1_h1	9826204	9826605	chr1_h1_9824317_9827092	418	.
chr1_h1	10028727	10029128	chr1_h1_10028584_10029497	40	.
chr1_h1	10041101	10041502	chr1_h1_10040722_10042021	1000	.
chr1_h1	10078521	10078922	chr1_h1_10078389_10079168	558	.
chr1_h1	10161287	10161688	chr1_h1_10161173_10162254	1000	.
chr1_h1	10174702	10175103	chr1_h1_10174377_10175384	1000	.
chr1_h1	10190767	10191168	chr1_h1_10190235_10191308	774	.
chr1_h1	10211222	10211623	chr1_h1_10210841_10211878	408	.
chr1_h1	10302719	10303120	chr1_h1_10302499_10303669	1000	.
chr1_h1	10355663	10356064	chr1_h1_10355655_10356663	132	.
chr1_h1	10429599	10430000	chr1_h1_10429113_10430720	7	.
chr1_h1	10540272	10540673	chr1_h1_10539560_10540935	673	.
chr1_h1	10554696	10555097	chr1_h1_10554408_10555616	298	.
chr1_h1	10568667	10569068	chr1_h1_10568778_10569171	77	.
chr1_h1	10718083	10718484	chr1_h1_10718134_10719578	3	.
chr1_h1	10780371	10780772	chr1_h1_10779825_10781110	203	.
chr1_h1	11278675	11279076	chr1_h1_11278552_11279266	309	.
chr1_h1	11303051	11303452	chr1_h1_11302493_11303855	1000	.
chr1_h1	11381471	11381872	chr1_h1_11381277_11381954	1000	.
chr1_h1	11404105	11404506	chr1_h1_11403875_11404653	1000	.
chr1_h1	11476807	11477208	chr1_h1_11476838_11477612	3	.
chr1_h1	11477872	11478273	chr1_h1_11477712_11478638	112	.
chr1_h1	11517959	11518360	chr1_h1_11517624_11518703	1000	.
chr1_h1	11578853	11579254	chr1_h1_11577630_11579599	840	.
chr1_h1	11642994	11643395	chr1_h1_11642744_11643830	1000	.
chr1_h1	11701004	11701405	chr1_h1_11701129_11701483	378	.
chr1_h1	11715884	11716285	chr1_h1_11715889_11716367	142	.
chr1_h1	11731363	11731764	chr1_h1_11730458_11731917	687	.
chr1_h1	11823957	11824358	chr1_h1_11823773_11825134	1000	.
chr1_h1	11890303	11890704	chr1_h1_11889930_11890748	1000	.
chr1_h1	11997378	11997779	chr1_h1_11996897_11997900	438	.
chr1_h1	12020209	12020610	chr1_h1_12020258_12020738	66	.
chr1_h1	12023080	12023481	chr1_h1_12022878_12023739	1000	.
chr1_h1	12111972	12112373	chr1_h1_12111909_12113760	704	.
chr1_h1	12141601	12142002	chr1_h1_12140683_12142830	383	.
chr1_h1	12247567	12247968	chr1_h1_12247485_12248016	189	.
chr1_h1	12327954	12328355	chr1_h1_12327849_12328352	487	.
chr1_h1	12328888	12329289	chr1_h1_12328835_12329171	1000	.
chr1_h1	12337594	12337995	chr1_h1_12337145_12338515	1000	.
chr1_h1	12390207	12390608	chr1_h1_12389904_12390779	1000	.
chr1_h1	12421721	12422122	chr1_h1_12421673_12421930	63	.
chr1_h1	12481620	12482021	chr1_h1_12481394_12482578	191	.
chr1_h1	12489220	12489621	chr1_h1_12488961_12489636	1000	.
chr1_h1	12489891	12490292	chr1_h1_12489975_12490408	989	.
chr1_h1	12520684	12521085	chr1_h1_12520582_12522071	374	.
chr1_h1	12579400	12579801	chr1_h1_12579291_12579803	17	.
chr1_h1	12710248	12710649	chr1_h1_12709915_12710710	90	.
chr1_h1	12712676	12713077	chr1_h1_12712674_12713079	25	.
chr1_h1	12825940	12826341	chr1_h1_12825916_12826244	183	.
chr1_h1	12905744	12906145	chr1_h1_12905624_12906628	41	.
chr1_h1	12971529	12971930	chr1_h1_12971417_12972116	578	.
chr1_h1	13004934	13005335	chr1_h1_13004950_13006370	535	.
chr1_h1	13040331	13040732	chr1_h1_13040267_13041512	176	.
chr1_h1	13121740	13122141	chr1_h1_13121548_13122334	1000	.
chr1_h1	13744987	13745388	chr1_h1_13744913_13745347	67	.
chr1_h1	13794115	13794516	chr1_h1_13794217_13794453	44	.
chr1_h1	13841054	13841455	chr1_h1_13840997_13841433	818	.
chr1_h1	13922865	13923266	chr1_h1_13922803_13923258	438	.
chr1_h1	13959955	13960356	chr1_h1_13959374_13961576	515	.
chr1_h1	14395659	14396060	chr1_h1_14395541_14396472	124	.
chr1_h1	14962195	14962596	chr1_h1_14962036_14962821	810	.
chr1_h1	14963762	14964163	chr1_h1_14963179_14964516	829	.
chr1_h1	15066976	15067377	chr1_h1_15067007_15067241	8	.
chr1_h1	15093745	15094146	chr1_h1_15093524_15094891	63	.
chr1_h1	15117499	15117900	chr1_h1_15117231_15117996	1000	.
chr1_h1	15124224	15124625	chr1_h1_15123620_15124839	542	.
chr1_h1	15177548	15177949	chr1_h1_15177345_15178475	309	.
chr1_h1	15239162	15239563	chr1_h1_15238649_15240314	35	.
chr1_h1	15453445	15453846	chr1_h1_15453344_15453746	1000	.
chr1_h1	15484801	15485202	chr1_h1_15484415_15485874	15	.
chr1_h1	15885786	15886187	chr1_h1_15885809_15886844	36	.
chr1_h1	16024364	16024765	chr1_h1_16023883_16025168	325	.
chr1_h1	16116559	16116960	chr1_h1_16116409_16117136	1000	.
chr1_h1	16117813	16118214	chr1_h1_16117749_16118143	879	.
chr1_h1	16239570	16239971	chr1_h1_16238787_16240963	677	.
chr1_h1	16269698	16270099	chr1_h1_16268356_16270564	1000	.
chr1_h1	16377989	16378390	chr1_h1_16377174_16378856	496	.
chr1_h1	16436136	16436537	chr1_h1_16436194_16436510	15	.
chr1_h1	16531791	16532192	chr1_h1_16531574_16532566	1000	.
chr1_h1	16583902	16584303	chr1_h1_16583871_16584774	391	.
chr1_h1	16589699	16590100	chr1_h1_16589554_16590509	116	.
chr1_h1	16590843	16591244	chr1_h1_16590509_16591255	5	.
chr1_h1	16619928	16620329	chr1_h1_16619041_16621416	315	.
chr1_h1	16694141	16694542	chr1_h1_16693872_16694577	1000	.
chr1_h1	16709563	16709964	chr1_h1_16709354_16710406	1000	.
chr1_h1	16725094	16725495	chr1_h1_16724468_16725712	1000	.
chr1_h1	16754757	16755158	chr1_h1_16754295_16755448	1000	.
chr1_h1	16846604	16847005	chr1_h1_16846383_16847778	1000	.
chr1_h1	17466676	17467077	chr1_h1_17466647_17467212	1000	.
chr1_h1	17502189	17502590	chr1_h1_17501127_17502929	504	.
chr1_h1	17542219	17542620	chr1_h1_17541066_17543451	1000	.
chr1_h1	17584206	17584607	chr1_h1_17583554_17585033	730	.
chr1_h1	17588540	17588941	chr1_h1_17588532_17589034	1000	.
chr1_h1	17617068	17617469	chr1_h1_17617102_17618121	80	.
chr1_h1	17678405	17678806	chr1_h1_17678458_17678741	802	.
chr1_h1	17680086	17680487	chr1_h1_17679761_17680713	438	.
chr1_h1	17740761	17741162	chr1_h1_17740784_17741079	12	.
chr1_h1	17802355	17802756	chr1_h1_17802019_17803155	147	.
chr1_h1	17896485	17896886	chr1_h1_17896264_17896926	833	.
chr1_h1	17897603	17898004	chr1_h1_17897684_17898452	918	.
chr1_h1	17911724	17912125	chr1_h1_17911506_17912399	1000	.
chr1_h1	17943615	17944016	chr1_h1_17942226_17944366	206	.
chr1_h1	18002536	18002937	chr1_h1_18002300_18003370	196	.
chr1_h1	18131448	18131849	chr1_h1_18131512_18132520	6	.
chr1_h1	18151732	18152133	chr1_h1_18151453_18152344	577	.
chr1_h1	18353310	18353711	chr1_h1_18352950_18353688	1000	.
chr1_h1	18393292	18393693	chr1_h1_18392373_18393941	691	.
chr1_h1	18488540	18488941	chr1_h1_18488450_18488831	26	.
chr1_h1	18556227	18556628	chr1_h1_18556043_18556885	1000	.
chr1_h1	18704098	18704499	chr1_h1_18704118_18704532	1000	.
chr1_h1	18845183	18845584	chr1_h1_18845136_18845575	813	.
chr1_h1	18846987	18847388	chr1_h1_18847118_18847418	234	.
chr1_h1	18947411	18947812	chr1_h1_18947259_18948007	1000	.
chr1_h1	19083261	19083662	chr1_h1_19083346_19083786	402	.
chr1_h1	19096690	19097091	chr1_h1_19096641_19097965	183	.
chr1_h1	19235545	19235946	chr1_h1_19234568_19236836	267	.
chr1_h1	19339309	19339710	chr1_h1_19339131_19339666	242	.
chr1_h1	19407800	19408201	chr1_h1_19407776_19408407	1000	.
chr1_h1	19445452	19445853	chr1_h1_19445029_19446380	911	.
chr1_h1	19453302	19453703	chr1_h1_19453230_19453857	26	.
chr1_h1	19454258	19454659	chr1_h1_19454001_19454945	1000	.
chr1_h1	19486620	19487021	chr1_h1_19486332_19487122	185	.
chr1_h1	19500062	19500463	chr1_h1_19499980_19500472	558	.
chr1_h1	19509584	19509985	chr1_h1_19509451_19510104	560	.
chr1_h1	19583310	19583711	chr1_h1_19583475_19583866	78	.
chr1_h1	19637542	19637943	chr1_h1_19636945_19638909	461	.
chr1_h1	19639943	19640344	chr1_h1_19638909_19640776	659	.
chr1_h1	19656954	19657355	chr1_h1_19657105_19657401	50	.
chr1_h1	19765951	19766352	chr1_h1_19765382_19766675	24	.
chr1_h1	19785723	19786124	chr1_h1_19785806_19786144	706	.
chr1_h1	19804308	19804709	chr1_h1_19803962_19805378	435	.
chr1_h1	20063420	20063821	chr1_h1_20063315_20063751	11	.
chr1_h1	20064402	20064803	chr1_h1_20064414_20064724	18	.
chr1_h1	20197750	20198151	chr1_h1_20197314_20198163	1000	.
chr1_h1	20385883	20386284	chr1_h1_20386017_20386419	23	.
chr1_h1	20532856	20533257	chr1_h1_20532917_20533457	21	.
chr1_h1	20533684	20534085	chr1_h1_20533503_20534260	1000	.
chr1_h1	20580178	20580579	chr1_h1_20579676_20583187	5	.
chr1_h1	20602268	20602669	chr1_h1_20601439_20602769	369	.
chr1_h1	20630891	20631292	chr1_h1_20630862_20631238	49	.
chr1_h1	20635146	20635547	chr1_h1_20635149_20635436	6	.
chr1_h1	20643039	20643440	chr1_h1_20642908_20644218	1000	.
chr1_h1	20674896	20675297	chr1_h1_20674972_20675273	498	.
chr1_h1	20773537	20773938	chr1_h1_20773479_20774270	28	.
chr1_h1	20854579	20854980	chr1_h1_20854589_20855536	547	.
chr1_h1	20874585	20874986	chr1_h1_20874690_20874973	43	.
chr1_h1	20930328	20930729	chr1_h1_20929463_20931501	329	.
chr1_h1	21029864	21030265	chr1_h1_21029705_21030756	58	.
chr1_h1	21031027	21031428	chr1_h1_21030808_21031905	1000	.
chr1_h1	21069247	21069648	chr1_h1_21067866_21069883	501	.
chr1_h1	21255897	21256298	chr1_h1_21256017_21256276	284	.
chr1_h1	21268641	21269042	chr1_h1_21268568_21269321	138	.
chr1_h1	21313810	21314211	chr1_h1_21313612_21314228	586	.
chr1_h1	21322447	21322848	chr1_h1_21321677_21322832	409	.
chr1_h1	21393070	21393471	chr1_h1_21392136_21394219	266	.
chr1_h1	21433914	21434315	chr1_h1_21433458_21434693	451	.
chr1_h1	21447440	21447841	chr1_h1_21447286_21448040	1000	.
chr1_h1	21448608	21449009	chr1_h1_21448617_21448864	12	.
chr1_h1	21519022	21519423	chr1_h1_21519028_21519337	114	.
chr1_h1	21577597	21577998	chr1_h1_21577623_21578384	1	.
chr1_h1	21631656	21632057	chr1_h1_21631838_21632021	3	.
chr1_h1	21632442	21632843	chr1_h1_21632429_21632672	33	.
chr1_h1	21681590	21681991	chr1_h1_21681308_21682356	28	.
chr1_h1	21682991	21683392	chr1_h1_21683086_21683296	23	.
chr1_h1	21710356	21710757	chr1_h1_21710423_21710852	54	.
chr1_h1	21873619	21874020	chr1_h1_21873691_21873941	5	.
chr1_h1	21888065	21888466	chr1_h1_21887878_21889161	3	.
chr1_h1	21889669	21890070	chr1_h1_21889519_21890475	212	.
chr1_h1	21981138	21981539	chr1_h1_21980682_21981592	115	.
chr1_h1	22103241	22103642	chr1_h1_22103171_22103738	89	.
chr1_h1	22103946	22104347	chr1_h1_22103748_22104504	1000	.
chr1_h1	22135383	22135784	chr1_h1_22135187_22137079	221	.
chr1_h1	23538348	23538749	chr1_h1_23537733_23539474	411	.
chr1_h1	23547908	23548309	chr1_h1_23547693_23548429	986	.
chr1_h1	23629818	23630219	chr1_h1_23628908_23630265	703	.
chr1_h1	23643737	23644138	chr1_h1_23643876_23644095	30	.
chr1_h1	23670884	23671285	chr1_h1_23670952_23671184	81	.
chr1_h1	23838738	23839139	chr1_h1_23838561_23839065	624	.
chr1_h1	24012605	24013006	chr1_h1_24012291_24013311	1000	.
chr1_h1	24134006	24134407	chr1_h1_24134020_24134768	250	.
chr1_h1	24162804	24163205	chr1_h1_24162647_24163460	1000	.
chr1_h1	24214468	24214869	chr1_h1_24214418_24215270	616	.
chr1_h1	24215468	24215869	chr1_h1_24215270_24216103	814	.
chr1_h1	24301192	24301593	chr1_h1_24301234_24302194	25	.
chr1_h1	24379697	24380098	chr1_h1_24379538_24381829	8	.
chr1_h1	24382016	24382417	chr1_h1_24381829_24382755	28	.
chr1_h1	24406652	24407053	chr1_h1_24406558_24407128	155	.
chr1_h1	24505764	24506165	chr1_h1_24505190_24506869	73	.
chr1_h1	24548675	24549076	chr1_h1_24548039_24549708	531	.
chr1_h1	24618937	24619338	chr1_h1_24618383_24620777	28	.
chr1_h1	24954633	24955034	chr1_h1_24954703_24956233	6	.
chr1_h1	25012619	25013020	chr1_h1_25012128_25012999	852	.
chr1_h1	25013494	25013895	chr1_h1_25013473_25013778	43	.
chr1_h1	25295386	25295787	chr1_h1_25294974_25296010	573	.
chr1_h1	25348802	25349203	chr1_h1_25348881_25349123	70	.
chr1_h1	25422866	25423267	chr1_h1_25422885_25423384	6	.
chr1_h1	25520759	25521160	chr1_h1_25520386_25521363	1000	.
chr1_h1	25564131	25564532	chr1_h1_25564031_25564525	519	.
chr1_h1	25585241	25585642	chr1_h1_25584657_25586680	306	.
chr1_h1	25625247	25625648	chr1_h1_25625046_25626089	779	.
chr1_h1	25632634	25633035	chr1_h1_25631588_25633217	1000	.
chr1_h1	25675663	25676064	chr1_h1_25675652_25676459	4	.
chr1_h1	25784314	25784715	chr1_h1_25784410_25784637	7	.
chr1_h1	25850216	25850617	chr1_h1_25850250_25851111	18	.
chr1_h1	25887109	25887510	chr1_h1_25886497_25887633	1000	.
chr1_h1	25917601	25918002	chr1_h1_25917445_25918257	22	.
chr1_h1	25929288	25929689	chr1_h1_25929175_25930308	48	.
chr1_h1	26018413	26018814	chr1_h1_26018356_26018829	550	.
chr1_h1	26063840	26064241	chr1_h1_26063600_26064370	956	.
chr1_h1	26157161	26157562	chr1_h1_26157259_26157652	224	.
chr1_h1	26173907	26174308	chr1_h1_26173829_26174286	15	.
chr1_h1	26211550	26211951	chr1_h1_26211495_26212015	106	.
chr1_h1	26417795	26418196	chr1_h1_26417828_26418658	23	.
chr1_h1	26609517	26609918	chr1_h1_26609325_26610429	385	.
chr1_h1	26624618	26625019	chr1_h1_26624594_26624992	36	.
chr1_h1	26674616	26675017	chr1_h1_26674734_26675002	112	.
chr1_h1	26683649	26684050	chr1_h1_26683741_26684715	926	.
chr1_h1	26748102	26748503	chr1_h1_26748245_26748575	100	.
chr1_h1	26982800	26983201	chr1_h1_26982726_26983628	205	.
chr1_h1	27040766	27041167	chr1_h1_27040569_27041767	669	.
chr1_h1	27064265	27064666	chr1_h1_27064329_27064573	92	.
chr1_h1	27135231	27135632	chr1_h1_27135166_27135640	500	.
chr1_h1	27171597	27171998	chr1_h1_27171503_27172037	420	.
chr1_h1	27240765	27241166	chr1_h1_27240115_27242029	706	.
chr1_h1	27257981	27258382	chr1_h1_27256419_27258580	1000	.
chr1_h1	27263948	27264349	chr1_h1_27263706_27264328	398	.
chr1_h1	27298897	27299298	chr1_h1_27298693_27299182	51	.
chr1_h1	27373727	27374128	chr1_h1_27373326_27375023	1000	.
chr1_h1	27437810	27438211	chr1_h1_27437475_27439025	131	.
chr1_h1	27493031	27493432	chr1_h1_27493061_27493402	682	.
chr1_h1	27641776	27642177	chr1_h1_27641301_27642663	584	.
chr1_h1	27726948	27727349	chr1_h1_27726601_27727610	271	.
chr1_h1	27775046	27775447	chr1_h1_27774222_27775520	1000	.
chr1_h1	27863144	27863545	chr1_h1_27862746_27863774	1000	.
chr1_h1	28035394	28035795	chr1_h1_28035167_28036733	207	.
chr1_h1	28152111	28152512	chr1_h1_28152104_28152630	678	.
chr1_h1	28155116	28155517	chr1_h1_28154914_28155371	28	.
chr1_h1	28188534	28188935	chr1_h1_28188530_28188914	15	.
chr1_h1	28244842	28245243	chr1_h1_28244730_28245362	213	.
chr1_h1	28372353	28372754	chr1_h1_28371234_28373115	389	.
chr1_h1	28417948	28418349	chr1_h1_28417837_28419062	27	.
chr1_h1	28419552	28419953	chr1_h1_28419398_28420175	161	.
chr1_h1	28481348	28481749	chr1_h1_28480761_28482266	860	.
chr1_h1	28634395	28634796	chr1_h1_28634474_28634738	12	.
chr1_h1	28638095	28638496	chr1_h1_28637909_28639523	550	.
chr1_h1	28728867	28729268	chr1_h1_28728705_28729948	72	.
chr1_h1	28730493	28730894	chr1_h1_28730087_28731248	239	.
chr1_h1	28790358	28790759	chr1_h1_28790423_28790785	327	.
chr1_h1	28966837	28967238	chr1_h1_28966668_28967405	47	.
chr1_h1	29054144	29054545	chr1_h1_29052969_29055240	824	.
chr1_h1	29098959	29099360	chr1_h1_29099054_29099588	13	.
chr1_h1	29099911	29100312	chr1_h1_29099891_29100264	491	.
chr1_h1	29122495	29122896	chr1_h1_29122541_29122868	90	.
chr1_h1	29178187	29178588	chr1_h1_29177747_29178746	47	.
chr1_h1	29182415	29182816	chr1_h1_29181930_29184138	40	.
chr1_h1	29185214	29185615	chr1_h1_29184290_29185879	1000	.
